27,26,7,30,20,17,26,13,18,22,30,24,21,23,13,26,29,19,24,12,21,17,22,22,23,43,22,18,37,8,22,8,16,10,24,13,20,14,17,10,8,20,21,9,16,11,13,8,26,15,33,19,18,23,21,27,25,8,34,12,21,44,0,20,29,14,19,12,54,11,24,13,29,22,23,37,21,24,18,16,37,19,38,12,8,7,41,21,20,47,12,8,11,24,20,28,25,48,13,14,16,38,10,10,32,11,24,43,40,28,46,21
36,36,18,41,31,12,22,22,8,14,39,20,32,30,19,37,39,10,38,22,23,27,31,7,33,53,31,18,49,15,29,18,18,21,36,24,16,22,12,22,17,15,32,22,22,23,22,31,35,22,43,8,22,25,40,37,42,18,42,26,33,57,20,0,40,20,29,28,64,18,34,22,39,12,11,45,30,11,17,24,47,29,46,23,23,25,48,31,4,55,18,21,19,33,19,39,36,56,32,19,18,46,23,26,40,22,10,50,47,8,56,28
22,37,26,28,36,30,42,35,37,33,49,40,31,22,32,31,49,35,26,27,38,30,22,40,43,53,24,37,40,25,19,28,32,26,19,24,28,33,33,30,26,31,37,32,33,22,30,28,16,29,48,38,35,41,25,21,27,29,22,25,39,45,29,40,0,33,23,21,55,29,32,33,23,34,48,47,25,36,41,35,45,23,30,33,31,29,51,22,43,55,29,32,27,32,37,24,23,55,23,34,32,30,32,26,21,28,36,48,50,38,47,38
33,35,9,38,28,10,26,18,17,13,35,19,29,19,3,34,34,15,32,13,16,23,28,23,29,49,28,19,45,11,19,14,10,17,25,20,12,19,13,17,10,11,29,17,15,19,5,12,32,7,39,18,16,21,29,34,31,14,31,10,31,55,14,20,33,0,20,17,60,10,30,17,30,16,24,39,21,13,11,18,41,20,39,18,8,12,43,22,19,49,14,16,10,30,10,32,30,50,19,3,16,39,11,13,34,10,17,44,42,19,53,24
27,34,17,34,28,18,37,23,26,22,41,35,30,8,21,30,40,24,31,19,32,29,21,29,34,54,23,32,45,18,11,19,20,27,16,21,18,24,22,22,18,20,29,22,27,19,19,20,22,18,45,27,29,36,19,27,21,19,14,14,30,54,19,29,23,20,0,20,59,16,30,21,12,19,33,44,5,21,27,23,39,7,34,22,16,19,48,5,27,55,18,20,14,30,29,24,23,56,19,20,21,34,17,21,28,17,20,50,47,23,53,29
23,20,10,25,15,19,27,20,24,20,34,25,16,21,18,21,34,24,19,11,23,16,18,29,28,47,18,22,32,11,21,16,22,10,20,8,16,18,23,18,11,19,16,16,18,7,16,11,22,18,38,26,20,25,17,22,20,15,24,16,16,37,12,28,21,17,20,0,49,11,20,21,25,13,30,43,17,19,27,22,28,16,32,24,19,15,47,18,18,52,17,24,9,20,29,26,23,53,5,20,20,32,19,10,28,11,13,45,46,16,42,25
37,32,46,37,33,56,49,47,57,54,41,52,33,55,52,34,44,56,34,46,62,49,40,61,47,44,39,57,16,44,53,48,56,47,50,43,52,47,56,50,45,54,32,55,59,43,53,48,43,55,41,59,55,58,52,41,54,52,63,58,34,11,54,64,55,60,59,49,0,53,32,53,57,53,61,41,58,62,63,47,28,58,40,54,50,48,43,54,60,32,49,52,46,33,58,38,34,30,41,52,54,40,51,45,34,49,55,40,43,57,4,41
27,31,9,33,26,9,29,17,16,12,33,25,27,16,12,32,33,14,29,10,23,22,22,22,27,46,22,21,42,11,16,12,10,17,21,19,10,17,12,15,12,10,26,16,20,18,11,10,26,9,37,16,22,28,24,27,26,12,26,5,27,51,11,18,29,10,16,11,53,0,29,16,24,15,25,38,16,14,15,17,36,15,35,17,8,11,42,17,19,48,13,15,5,29,16,28,26,49,18,9,16,35,9,12,30,9,15,43,41,18,52,23
21,10,21,14,8,31,28,26,31,29,34,34,5,30,27,12,36,30,9,22,32,25,15,35,35,36,14,31,23,19,27,22,31,22,24,19,26,25,30,24,20,29,8,26,27,18,27,23,21,29,31,32,29,32,22,21,24,22,37,27,4,28,24,34,32,30,30,20,32,29,0,25,37,25,33,36,28,32,33,26,24,27,23,25,21,19,40,28,31,44,20,23,19,10,28,13,11,45,15,23,23,23,23,19,18,22,26,37,38,28,31,20
31,31,14,37,26,19,20,9,21,22,29,19,27,23,19,27,29,21,30,21,17,21,27,25,23,44,27,21,43,9,22,9,20,17,28,19,20,12,19,8,10,19,27,10,12,19,16,22,31,19,33,22,13,18,31,32,33,8,33,17,27,51,13,22,33,17,21,21,53,16,25,0,29,21,21,31,20,21,17,11,34,19,33,4,10,8,36,21,19,42,8,8,10,22,16,26,23,42,17,12,9,33,11,15,27,11,22,36,34,26,45,15
33,44,26,42,34,27,46,33,36,31,51,45,39,14,30,40,50,33,39,28,42,34,29,38,44,65,30,41,49,26,17,28,30,36,25,30,26,34,31,32,27,29,35,31,36,28,28,29,30,27,55,36,39,48,25,33,30,28,11,22,40,54,29,39,23,30,12,25,57,24,37,29,0,32,45,57,15,34,39,36,51,13,37,33,28,31,61,15,40,67,29,32,24,39,41,32,31,67,27,32,32,37,29,33,32,28,33,63,61,35,56,41
29,31,19,34,25,8,26,25,12,8,42,29,26,20,14,26,42,11,31,15,25,25,24,13,35,55,24,22,41,22,19,20,12,19,25,17,8,25,15,30,22,10,25,23,25,16,16,19,28,14,45,15,26,32,28,29,30,20,30,16,26,50,22,12,34,16,19,13,53,15,25,21,32,0,16,50,20,10,19,28,37,19,36,27,21,24,53,21,9,60,22,25,11,28,21,29,26,60,17,18,28,36,22,19,31,15,3,55,53,8,50,32
39,40,21,44,34,15,23,25,10,16,42,22,35,32,22,40,42,10,38,32,26,30,34,13,36,55,34,20,52,17,32,21,20,25,39,27,18,26,11,25,20,18,35,25,25,31,25,34,39,25,46,10,26,26,43,40,45,21,45,29,35,59,23,11,48,24,33,30,61,25,33,21,45,16,0,45,34,22,15,23,43,32,43,22,21,19,48,34,15,55,18,21,24,33,17,36,33,56,29,17,18,43,22,26,38,27,18,50,47,13,56,28
33,32,32,34,33,40,29,31,42,42,15,39,31,45,40,31,19,42,31,43,39,42,40,46,19,8,40,39,26,29,44,31,42,38,51,40,41,27,41,35,30,41,34,34,33,40,37,42,39,41,14,43,35,33,46,34,49,33,56,38,33,39,37,45,47,39,44,43,41,38,36,31,57,50,45,0,51,52,50,31,21,51,40,34,38,35,8,52,47,23,37,35,38,39,48,42,39,23,46,41,40,40,39,42,34,39,54,9,5,56,35,34
29,35,18,36,29,20,38,25,27,23,42,36,31,11,22,31,41,26,34,20,34,29,23,30,36,56,25,33,46,19,12,21,22,29,18,22,19,26,24,24,19,21,30,24,28,20,20,21,25,20,46,28,31,38,20,28,22,20,16,15,31,55,21,30,25,21,5,17,58,16,28,20,15,20,34,51,0,21,27,23,39,8,33,22,16,19,47,8,27,55,18,20,13,30,29,24,23,55,19,20,21,33,17,21,28,17,20,49,46,22,52,28
34,36,18,39,29,5,33,25,9,5,43,26,31,21,11,31,42,8,36,21,23,30,29,15,37,58,29,19,47,18,21,22,10,30,28,22,8,27,11,26,19,8,30,26,22,20,16,23,33,14,48,10,23,30,31,38,33,22,33,17,35,59,24,11,36,13,21,19,62,14,32,21,34,10,22,52,21,0,15,23,40,22,39,22,16,19,48,25,9,55,18,20,14,32,17,32,30,56,20,14,23,39,17,20,34,17,8,49,46,11,55,33
36,40,14,43,32,12,26,22,15,17,41,15,33,27,10,39,40,12,37,20,16,26,31,21,34,54,31,12,49,14,26,18,11,21,32,24,17,22,10,24,15,17,33,22,15,23,12,18,35,12,44,16,16,20,37,36,39,20,39,17,36,61,18,17,41,11,27,27,63,15,33,17,39,19,15,50,27,15,0,20,40,25,39,19,12,16,45,27,17,51,15,18,17,31,4,32,29,52,20,8,15,39,15,17,34,15,17,45,43,18,54,25
32,28,12,31,27,19,11,11,22,22,24,12,21,24,19,22,23,21,26,22,13,20,27,25,18,37,28,25,36,9,23,11,20,22,29,20,20,7,20,14,10,20,22,16,12,20,17,21,32,20,27,22,12,10,33,34,35,12,35,17,22,45,16,24,35,18,23,22,47,17,26,11,36,28,23,31,23,23,20,0,31,24,37,11,14,12,33,26,23,39,12,11,14,27,17,30,27,40,21,16,14,37,15,19,32,15,27,33,31,30,48,15
33,22,34,32,24,38,33,32,43,39,17,41,22,40,38,22,21,42,25,35,41,33,31,47,22,26,30,41,21,32,40,34,42,34,42,26,35,30,40,33,31,38,22,38,35,30,39,36,37,39,16,45,37,36,40,34,42,36,50,36,21,25,37,47,45,41,39,28,28,36,24,34,51,37,43,21,39,40,40,31,0,46,44,30,33,31,20,47,43,29,32,31,33,30,44,35,32,29,35,37,35,44,35,39,37,35,50,26,22,51,32,31
28,35,17,35,29,19,38,24,27,22,42,35,30,2,21,30,41,25,33,20,33,28,22,30,35,55,24,32,46,18,8,19,21,27,17,21,18,25,22,22,18,20,29,23,27,19,19,20,23,19,45,27,30,37,19,28,20,19,12,13,30,55,19,29,23,20,7,16,58,15,27,19,13,19,32,51,8,22,25,24,46,0,36,29,23,26,56,14,34,61,24,27,19,37,37,27,26,62,25,27,27,36,24,28,31,24,28,57,55,31,60,35
9,33,31,17,23,36,46,38,42,37,43,45,27,32,37,26,46,41,19,33,42,35,20,47,48,45,21,41,32,30,29,32,42,34,26,31,34,38,40,35,31,36,24,35,36,28,36,37,17,38,41,44,38,45,25,13,27,32,36,35,27,37,38,46,30,39,34,32,40,35,23,33,37,36,43,40,33,39,39,37,44,36,0,40,36,34,45,36,45,50,35,38,32,29,44,24,26,50,28,39,39,3,38,37,9,36,39,42,43,42,42,44
31,36,13,39,26,19,19,8,21,22,27,18,28,23,18,29,27,21,33,22,16,17,27,25,21,40,27,24,44,9,23,8,20,17,29,23,20,10,20,5,10,20,27,8,10,21,17,18,31,20,31,22,12,17,29,32,33,7,33,17,30,52,12,23,33,18,22,24,54,17,25,4,33,27,22,34,22,22,19,11,30,29,40,0,11,9,36,22,20,42,8,7,11,24,17,27,24,43,21,13,10,34,12,18,28,12,23,36,34,27,51,15
28,28,7,33,23,13,27,14,20,16,31,23,24,17,9,29,30,18,27,12,21,19,23,27,24,44,23,22,40,8,17,9,15,13,23,16,14,14,16,13,9,14,24,13,17,15,7,10,28,11,34,20,19,25,26,29,28,9,28,8,24,48,8,23,31,8,16,19,50,8,21,10,28,21,21,38,16,16,12,14,33,23,36,11,0,5,36,19,23,42,8,10,9,26,17,25,23,43,15,9,10,32,8,12,27,8,21,37,34,24,48,17
26,26,4,31,21,16,25,12,23,18,29,22,22,20,12,27,28,20,25,14,20,17,21,21,22,41,21,18,38,7,19,8,17,11,25,15,17,12,19,11,7,16,22,11,15,13,10,9,26,13,32,23,18,23,29,27,31,8,31,10,22,46,7,25,29,12,19,15,48,11,19,8,31,24,19,35,19,19,16,12,31,26,34,9,5,0,37,17,24,43,8,10,8,23,18,26,22,43,13,10,11,33,5,11,28,5,18,38,35,21,45,18
37,37,36,39,37,43,34,36,47,46,19,42,36,49,44,35,20,46,36,47,42,46,44,50,23,3,44,43,31,33,47,35,45,41,54,44,45,31,44,39,34,44,38,38,37,44,41,46,43,45,15,47,39,37,50,39,53,37,60,42,37,42,41,48,51,43,48,47,43,42,40,36,61,53,48,8,47,48,45,33,20,56,45,36,36,37,0,64,57,22,47,44,47,45,60,48,45,24,50,51,50,47,49,52,41,49,65,5,4,66,42,43
27,35,18,34,27,20,39,26,28,24,43,36,30,11,23,33,42,26,32,21,35,27,21,31,37,57,23,34,43,20,13,21,23,30,19,22,19,27,24,24,20,22,28,24,29,20,21,22,23,20,47,29,33,39,17,27,20,21,16,16,30,51,21,31,22,22,5,18,54,17,28,21,15,21,34,52,8,25,27,26,47,14,36,22,19,17,64,0,28,56,20,22,15,29,31,22,21,57,19,21,22,32,18,22,27,18,21,51,49,24,51,30
35,37,21,40,30,9,26,22,4,11,40,26,32,27,16,32,39,8,37,21,23,28,30,10,33,53,30,20,48,15,27,18,15,22,33,23,13,23,9,22,18,12,32,22,22,22,19,28,34,19,43,5,23,28,37,36,40,19,39,23,33,57,20,4,43,19,27,18,60,19,31,19,40,9,15,47,27,9,17,23,43,34,45,20,23,24,57,28,0,59,21,24,16,33,22,33,29,59,22,24,21,39,27,25,36,20,8,54,52,4,56,32
42,40,42,43,41,50,39,41,53,54,26,48,40,55,50,40,28,52,38,53,48,52,48,56,29,24,48,49,37,39,54,41,51,48,55,51,51,37,51,44,40,51,42,44,43,50,47,53,47,51,24,54,45,42,55,43,56,43,65,48,41,34,47,55,55,49,55,52,32,48,44,42,67,60,55,23,55,55,51,39,29,61,50,42,42,43,22,56,59,0,56,52,56,53,71,55,53,2,57,60,61,54,57,60,49,57,72,27,31,74,37,52
28,28,9,32,21,15,20,11,17,18,29,18,23,19,13,28,29,17,26,18,16,16,22,20,23,42,22,17,39,5,18,7,16,12,24,15,16,12,16,10,7,16,22,9,10,15,13,16,26,16,33,18,13,18,24,27,28,8,28,13,23,47,12,18,29,14,18,17,49,13,20,8,29,22,18,37,18,18,15,12,32,24,35,8,8,8,47,20,21,56,0,8,11,24,14,26,23,41,18,13,4,33,12,16,28,12,23,34,32,28,46,18
30,29,11,35,24,17,23,12,20,20,28,22,31,22,16,31,27,20,29,22,19,14,25,23,21,41,25,20,42,8,21,3,19,15,27,23,19,12,18,9,9,18,26,8,14,21,15,18,30,18,31,21,16,22,29,30,31,4,31,15,26,50,8,21,32,16,20,24,52,15,23,8,32,25,21,35,20,20,18,11,31,27,38,7,10,10,44,22,24,52,8,0,9,22,19,23,21,43,16,12,9,31,10,14,26,10,21,37,35,26,44,17
25,25,9,31,21,10,27,14,17,13,31,25,22,15,12,22,30,15,27,10,23,19,20,21,24,44,20,22,37,9,14,10,11,17,20,14,10,15,13,13,9,11,21,13,17,12,11,11,24,9,34,17,20,25,22,25,23,10,23,5,22,43,11,19,27,10,14,9,46,5,19,10,24,11,24,38,13,14,17,14,33,19,32,11,9,8,47,15,16,56,11,9,0,22,20,22,20,51,12,12,17,29,10,13,24,10,12,44,43,14,44,25
22,18,21,23,7,31,32,28,31,28,34,34,8,30,27,13,37,30,17,21,31,24,15,34,38,43,14,31,25,19,26,21,30,21,24,19,25,27,29,24,19,28,3,25,27,17,26,22,20,29,32,32,29,36,22,22,24,22,38,28,8,30,24,33,32,30,30,20,33,29,10,22,39,28,33,39,30,32,31,27,30,37,29,24,26,23,45,29,33,53,24,22,22,0,35,17,15,46,20,30,30,28,29,25,23,28,31,39,40,34,31,18
34,34,15,39,28,14,20,17,17,18,38,10,30,29,9,35,38,14,33,21,11,25,29,23,32,53,29,14,46,11,27,16,13,19,34,27,19,20,12,18,16,19,30,20,10,25,14,20,34,14,42,17,11,15,39,35,42,16,41,19,31,56,20,19,37,10,29,29,58,16,28,16,41,21,17,48,29,17,4,17,44,37,44,17,17,18,60,31,22,71,14,19,20,35,0,31,28,51,19,8,15,38,15,17,33,14,17,45,43,18,54,24
16,20,25,22,14,29,39,31,35,30,39,38,17,23,30,19,45,34,21,27,35,28,4,40,41,46,7,35,30,23,21,26,35,28,18,24,27,31,33,28,22,29,15,28,30,21,30,30,8,31,37,36,32,38,16,15,18,25,30,28,16,35,28,39,24,32,24,26,38,28,13,26,32,29,36,42,24,32,32,30,35,27,24,27,25,26,48,22,33,55,26,23,22,17,31,0,8,53,18,28,27,21,27,27,16,26,28,45,46,31,38,32
19,16,23,20,12,27,36,29,32,28,36,35,15,22,28,17,42,31,16,24,33,26,7,36,39,43,7,32,27,20,20,23,32,25,17,21,25,28,30,24,20,27,12,26,27,23,27,27,12,28,34,34,30,35,15,18,16,22,29,26,14,32,25,36,23,30,23,23,34,26,11,23,31,26,33,39,23,30,29,27,32,26,26,24,23,22,45,21,29,53,23,21,20,15,28,8,0,50,16,26,25,23,25,25,18,24,25,42,43,28,36,30
42,40,43,43,42,51,40,42,54,54,26,49,41,55,51,41,29,53,40,54,49,53,49,57,30,26,49,50,38,40,55,42,52,48,56,51,52,38,51,45,41,52,43,45,44,50,48,54,47,52,25,54,46,43,55,44,57,44,67,49,42,35,48,56,55,50,56,53,30,49,45,42,67,60,56,23,55,56,52,40,29,62,50,43,43,43,24,57,59,2,41,43,51,46,51,53,50,0,57,60,61,54,57,60,49,57,72,29,33,74,35,52
20,20,11,26,16,18,34,21,23,18,39,32,17,20,19,22,38,25,23,12,30,17,16,27,32,52,16,23,33,12,17,17,23,11,21,7,16,22,23,19,12,18,17,17,25,4,17,12,20,19,42,29,27,33,18,20,21,16,26,17,17,38,13,32,23,19,19,5,41,18,15,17,27,17,29,46,19,20,20,21,35,25,28,21,15,13,50,19,22,57,18,16,12,20,19,18,16,57,0,21,18,25,17,11,20,13,17,43,44,20,40,23
31,31,9,35,25,9,23,16,17,14,34,17,26,20,1,32,33,13,29,14,14,21,26,23,27,47,26,17,42,9,20,13,9,17,26,20,15,17,11,16,10,12,26,16,13,19,5,13,30,7,37,18,14,19,30,31,32,12,32,11,26,50,14,19,34,3,20,20,52,9,23,12,32,18,17,41,20,14,8,16,37,27,39,13,9,10,51,21,24,60,13,12,12,30,8,28,26,60,21,0,15,38,11,15,32,12,15,45,43,17,51,24
30,30,11,35,25,18,17,11,17,22,32,15,26,22,13,31,31,17,29,22,13,18,25,20,25,46,25,17,43,8,21,8,17,15,28,18,24,14,16,12,9,23,25,10,8,17,14,17,30,17,36,18,10,15,28,31,32,9,32,20,26,52,16,18,32,16,21,20,54,16,23,9,32,28,18,40,21,23,15,14,35,27,39,10,10,11,50,22,21,61,4,9,17,30,15,27,25,61,18,15,0,35,14,17,30,14,26,37,35,30,49,20
9,31,31,17,23,36,46,38,42,37,42,45,26,32,37,26,46,41,20,33,42,35,20,46,48,45,21,41,33,30,29,32,42,34,26,31,34,38,40,34,29,36,24,35,36,28,36,37,17,38,41,44,40,45,24,13,27,32,36,35,27,37,38,46,30,39,34,32,40,35,23,33,37,36,43,40,33,39,39,37,44,36,3,34,32,33,47,32,39,54,33,31,29,28,38,21,23,54,25,38,35,0,38,38,9,36,39,43,45,41,42,44
30,28,8,35,25,14,28,16,21,18,33,27,26,19,11,31,32,19,29,13,25,20,25,28,26,45,25,25,42,10,18,11,16,15,24,18,15,16,18,14,10,15,25,14,19,16,10,9,30,11,36,22,21,27,27,30,29,11,29,3,26,49,10,23,32,11,17,19,51,9,23,11,29,22,22,39,17,17,15,15,35,24,38,12,8,5,49,18,27,57,12,10,10,29,15,27,25,57,17,11,14,38,0,10,29,8,17,43,41,20,50,23
30,26,9,30,20,17,31,18,23,19,36,30,21,22,15,26,35,21,24,7,28,20,25,30,29,49,26,24,37,13,21,14,16,10,24,12,18,19,21,15,14,18,21,15,22,11,15,4,29,12,39,23,25,30,21,30,24,13,32,9,21,43,10,26,26,13,21,10,45,12,19,15,33,19,26,42,21,20,17,19,39,28,37,18,12,11,52,22,25,60,16,14,13,25,17,27,25,60,11,15,17,38,10,0,29,8,22,46,44,24,42,18
2,26,27,11,18,31,40,32,36,32,37,39,20,27,32,20,40,35,13,28,37,30,15,41,42,40,16,36,27,24,24,27,36,29,21,26,29,32,35,28,24,31,19,30,31,23,31,31,12,32,35,38,34,39,19,8,21,27,32,30,21,31,32,40,21,34,28,28,34,30,18,27,32,31,38,34,28,34,34,32,37,31,9,28,27,28,41,27,36,49,28,26,24,23,33,16,18,49,20,32,30,9,29,29,0,29,31,35,37,33,34,36
30,27,8,33,23,14,28,19,20,16,32,26,24,19,12,29,31,19,27,2,23,23,25,27,26,45,25,25,40,9,18,11,14,13,24,15,16,15,19,16,10,15,24,16,18,14,9,8,29,9,35,21,21,27,23,29,26,14,29,7,24,47,11,22,28,10,17,11,49,9,22,11,28,15,27,39,17,17,15,15,35,24,36,12,8,5,49,18,20,57,12,10,10,28,14,26,24,57,13,12,14,36,8,8,29,0,16,48,46,19,45,24
30,30,20,35,26,9,29,25,11,10,43,30,27,20,15,27,42,10,32,16,27,27,25,13,37,56,25,20,42,20,20,21,14,21,26,18,9,26,13,24,23,11,27,24,26,17,18,20,29,15,47,14,29,33,29,31,31,21,32,17,28,51,24,10,36,17,20,13,55,15,26,22,33,3,18,54,20,8,17,27,50,28,39,23,21,18,65,21,8,72,23,21,12,31,17,28,25,72,17,15,26,39,17,22,31,16,0,54,52,7,54,34
35,34,38,36,35,45,34,37,48,48,25,43,33,50,44,33,26,47,33,48,44,47,42,52,25,1,43,44,28,34,50,37,46,43,49,45,46,32,46,40,35,46,35,39,39,43,43,47,40,46,20,49,40,38,48,36,50,38,63,44,34,39,43,50,48,44,50,45,40,43,37,36,63,55,50,9,49,49,45,33,26,57,42,36,37,38,5,51,54,27,34,37,44,39,45,45,42,29,43,45,37,43,43,46,35,48,54,0,3,65,45,42
36,34,35,36,35,42,32,34,45,45,20,41,34,47,42,34,22,44,33,45,41,45,42,49,22,4,43,41,29,31,46,34,44,40,53,43,44,29,43,37,33,43,36,36,36,43,40,44,41,44,17,45,38,35,49,37,51,35,59,41,35,42,40,47,50,42,47,46,43,41,38,34,61,53,47,5,46,46,43,31,22,55,43,34,34,35,4,49,52,31,32,35,43,40,43,46,43,33,44,43,35,45,41,44,37,46,52,3,0,65,38,41
32,32,22,37,28,10,25,28,8,12,46,24,29,23,17,29,46,11,34,18,29,29,27,8,40,60,27,21,45,21,22,25,16,23,28,20,11,29,14,28,23,13,29,28,28,19,20,22,31,17,50,9,30,34,32,33,34,26,34,19,30,54,28,8,38,19,23,16,57,18,28,26,35,8,13,56,22,11,18,30,51,31,42,27,24,21,66,24,4,74,28,26,14,34,18,31,28,74,20,17,30,41,20,24,33,19,7,65,65,0,57,29
32,27,40,32,27,50,42,42,50,47,35,46,28,49,45,29,38,50,29,41,56,43,34,55,39,37,33,51,11,38,46,41,50,41,43,36,45,41,50,42,38,47,26,48,51,37,46,42,36,48,33,52,53,50,45,34,46,45,55,50,28,7,46,56,47,53,53,42,4,52,31,45,56,50,56,35,52,55,54,48,32,60,42,51,48,45,42,51,56,37,46,44,44,31,54,38,36,35,40,51,49,42,50,42,34,45,54,45,38,57,0,39
34,25,18,27,21,27,15,10,27,28,28,25,18,30,23,18,27,27,22,24,23,15,30,31,21,40,30,27,33,15,29,16,26,17,35,22,27,10,25,9,15,26,19,15,18,22,23,21,34,26,31,28,19,23,32,36,36,16,40,23,17,39,21,28,38,24,29,25,41,23,20,15,41,32,28,34,28,33,25,15,31,35,44,15,17,18,43,30,32,52,18,17,25,18,24,32,30,52,23,24,20,44,23,18,36,24,34,42,41,29,39,0
