序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location
12680,2023-07-21 14:35:57,22 km/h,146.7 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;Y416(翔安大道);洪溪社区,中建五局厦门同翔大道洪溪互通项目部,国驹啤酒厦门市总代理(Y416店)",闽DU5C37,偏南(165),"118.229873,24.686418"
12681,2023-07-21 14:36:16,0 km/h,146.7 km,0秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷镇;X418;段小厨,厦门市翔安区马巷镇洪溪喜荣荣便利店,民安大道出口(翔安隧道方向)",闽DU5C37,正北(0),"118.229923,24.686254"
12682,2023-07-21 14:36:46,0 km/h,146.7 km,30秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷镇;X418;段小厨,厦门市翔安区马巷镇洪溪喜荣荣便利店,民安大道出口(翔安隧道方向)",闽DU5C37,正北(0),"118.229923,24.686254"
12683,2023-07-21 14:37:16,0 km/h,146.7 km,1分 / 1分,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷镇;X418;段小厨,厦门市翔安区马巷镇洪溪喜荣荣便利店,民安大道出口(翔安隧道方向)",闽DU5C37,正北(0),"118.229923,24.686254"
12684,2023-07-21 14:37:41,21 km/h,146.7 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;Y416(翔安大道);中建五局厦门同翔大道洪溪互通项目部,洪溪社区,洪坑建成鑫钢筋场",闽DU5C37,东南(154),"118.230023,24.686088"
12685,2023-07-21 14:37:46,33 km/h,146.7 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;Y416(翔安大道);中建五局厦门同翔大道洪溪互通项目部,洪溪社区,洪坑建成鑫钢筋场",闽DU5C37,偏南(159),"118.230187,24.685735"
12686,2023-07-21 14:37:52,32 km/h,146.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;Y416(翔安大道);洪坑建成鑫钢筋场,零点空间建材,中建五局厦门同翔大道洪溪互通项目部",闽DU5C37,东南(142),"118.230414,24.685298"
12687,2023-07-21 14:37:55,31 km/h,146.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;民安大道;洪坑建成鑫钢筋场,零点空间建材,中建五局厦门同翔大道洪溪互通项目部",闽DU5C37,东南(120),"118.230594,24.685125"
12688,2023-07-21 14:37:57,37 km/h,146.8 km, ,在线 / 行驶,"福建省厦门市翔安区民安街道巷西路2799-1号;翔安大道辅路,民安大道-翔安大道辅路交叉路口;民安洪坑(公交站),厦门鼓翔食品有限公司,喜荣荣便利店",闽DU5C37,偏东(89),"118.230777,24.685085"
12689,2023-07-21 14:38:00,41 km/h,146.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;民安大道;洪坑建成鑫钢筋场,零点空间建材,中建五局厦门同翔大道洪溪互通项目部",闽DU5C37,偏东(75),"118.231096,24.685129"
12690,2023-07-21 14:38:09,38 km/h,147 km, ,在线 / 行驶,"福建省厦门市翔安区民安街道巷西路2801号;巷西路,巷西路辅路-民安大道辅路交叉路口;厦门鼓翔食品有限公司,厦门拓迳贸易有限公司,冠益管道",闽DU5C37,偏东(86),"118.232131,24.685382"
12691,2023-07-21 14:38:10,40 km/h,147 km, ,在线 / 行驶,"福建省厦门市翔安区民安街道巷西路2801号;巷西路,巷西路辅路-民安大道辅路交叉路口;厦门鼓翔食品有限公司,厦门拓迳贸易有限公司,冠益管道",闽DU5C37,偏东(96),"118.232241,24.68538"
12692,2023-07-21 14:38:12,39 km/h,147 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;巷北路;燕来发食杂店,翔安投资大厦远翔中心,TRIUMPH英伦凯旋摩托(厦门店)",闽DU5C37,东南(124),"118.232442,24.685314"
12693,2023-07-21 14:38:14,39 km/h,147 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;G324(福昆线);燕来发食杂店,翔安投资大厦远翔中心,TRIUMPH英伦凯旋摩托(厦门店)",闽DU5C37,东南(139),"118.232523,24.685249"
12694,2023-07-21 14:38:16,45 km/h,147 km, ,在线 / 行驶,"福建省厦门市翔安区民安街道巷西路2801号;巷西路,巷西路-巷西路辅路交叉路口;厦门鼓翔食品有限公司,厦门拓迳贸易有限公司,冠益管道",闽DU5C37,东南(154),"118.232701,24.68497"
12695,2023-07-21 14:38:46,57 km/h,147.5 km, ,在线 / 行驶,"福建省厦门市翔安区民安街道巷西路612;巷西路,巷西路-巷西路辅路交叉路口;专注定制家居板材,文兴翔综合楼,苏宁易购",闽DU5C37,东南(152),"118.235031,24.68113"
12696,2023-07-21 14:38:57,51 km/h,147.7 km, ,在线 / 行驶,"福建省厦门市翔安区民安街道巷西路607号;巷西路,巷北路-巷西路交叉路口;中石化森美马巷加油站,中国石油厦门分公司厦门桐梓加油站,官桥牛肉馆",闽DU5C37,东南(143),"118.235899,24.679882"
12697,2023-07-21 14:39:16,31 km/h,148 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷西路603号;巷北路,巷北路-巷西路交叉路口;新圩饭店,格啡轻居酒店(厦门翔安店),厦门鑫慧源教育培训中心",闽DU5C37,东南(134),"118.237188,24.678378"
12698,2023-07-21 14:39:19,26 km/h,148 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;G324(福昆线);添财化工,厦门裕承豪爵铃木销售店(马巷分店),力之星三轮电动",闽DU5C37,东南(133),"118.237353,24.678233"
12699,2023-07-21 14:39:27,29 km/h,148.1 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;G324(巷北路);翔亿盛五金,泽宇鑫钢材,门窗幕墙配件",闽DU5C37,东南(123),"118.237836,24.677884"
12700,2023-07-21 14:39:43,41 km/h,148.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;G324(巷北路);厦门建冶钢材批发,邱庆雄货运,丽居建材",闽DU5C37,偏东(112),"118.239299,24.677184"
12701,2023-07-21 14:39:46,41 km/h,148.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷西路73号;巷北路,巷北路-巷西路交叉路口;桐梓新村,普吉定制家具,誉品堂",闽DU5C37,东南(113),"118.239618,24.677057"
12702,2023-07-21 14:40:16,45 km/h,148.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷西路360号;巷北路,巷北路-巷北二路交叉路口;马巷超限超载检测站,交通公安联合治超站,山村人家菜园子",闽DU5C37,东南(116),"118.242967,24.67552"
12703,2023-07-21 14:40:37,15 km/h,148.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道池王宫路107;巷北路,巷北路-池王宫路交叉路口;天天海鲜酒楼(马巷店),汕头牛基地鲜牛肉火锅(马巷店),稀岸轻奢公寓",闽DU5C37,东南(124),"118.244896,24.674625"
12704,2023-07-21 14:40:45,5 km/h,148.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道池王宫路107号;巷北路,巷北路-池王宫路交叉路口;稀岸轻奢公寓,鑫明园家具店,星耀台球俱乐部",闽DU5C37,偏东(109),"118.245053,24.674519"
12705,2023-07-21 14:40:46,3 km/h,148.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道池王宫路107号;巷北路,巷北路-池王宫路交叉路口;稀岸轻奢公寓,鑫明园家具店,星耀台球俱乐部",闽DU5C37,偏东(103),"118.245064,24.674517"
12706,2023-07-21 14:41:16,0 km/h,148.8 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道池王宫路107号;巷北路,巷北路-池王宫路交叉路口;稀岸轻奢公寓,鑫明园家具店,星耀台球俱乐部",闽DU5C37,正北(0),"118.245081,24.674509"
12707,2023-07-21 14:41:46,0 km/h,148.8 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道池王宫路107号;巷北路,巷北路-池王宫路交叉路口;稀岸轻奢公寓,鑫明园家具店,星耀台球俱乐部",闽DU5C37,正北(0),"118.245081,24.674509"
12708,2023-07-21 14:42:07,6 km/h,148.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道池王宫路107号;巷北路,巷北路-池王宫路交叉路口;稀岸轻奢公寓,鑫明园家具店,星耀台球俱乐部",闽DU5C37,东南(122),"118.245087,24.674498"
12709,2023-07-21 14:42:16,21 km/h,148.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;池王宫路2000-6号;厦门星晟彩钢板夹芯板有限公司,鑫明园家具城,维修电动车",闽DU5C37,东南(115),"118.245431,24.674329"
12710,2023-07-21 14:42:46,51 km/h,149.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;G324(巷北路);巷北二里9号-103号楼,巷北二里8号-102号楼,翔林夏都-15号楼",闽DU5C37,东南(122),"118.248814,24.672724"
12711,2023-07-21 14:43:16,67 km/h,149.8 km, ,在线 / 行驶,福建省厦门市翔安区;福州－昆明G324;厦门隆翔发工贸有限公司,闽DU5C37,东南(129),"118.252246,24.670474"
12712,2023-07-21 14:43:21,73 km/h,149.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷北路1101-12号;巷北路,巷北路-翔安东路交叉路口;北方水饺,巷北废纸打包厂,厦门鑫佳公寓",闽DU5C37,东南(132),"118.252989,24.669909"
12713,2023-07-21 14:43:46,53 km/h,150.3 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷东路100-4号;巷北路,舫阳北路-巷东路交叉路口;舫辉公寓,厦门市翔安区马巷消防救援站,富上餐吧",闽DU5C37,东南(130),"118.2563,24.667452"
12714,2023-07-21 14:43:58,36 km/h,150.4 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;G324(巷北路);翔安工业园区,马巷蔬菜批发市场,昌盛楼",闽DU5C37,东南(122),"118.257424,24.666676"
12715,2023-07-21 14:44:03,39 km/h,150.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷东路319-103号;巷北路,舫山北二路-巷东路交叉路口;湘江私房菜,大鼎石锅鱼(马巷店),翔安工业园",闽DU5C37,偏东(111),"118.257895,24.666466"
