序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
40412,9/23/2023 16:49,4 km/h,2313.66 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;云顶北路;湖里创新园(地铁站),摩寓格林城堡,全宇通商务中心",闽D0TL89,东北(38),"118.15158,24.525415",190,湖里区县后围里村409号
40413,9/23/2023 16:49,12 km/h,2313.67 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;云顶北路;湖里创新园(地铁站),摩寓格林城堡,全宇通商务中心",闽D0TL89,偏北(14),"118.151607,24.525461",190,湖里区县后围里村409号
40414,9/23/2023 16:49,21 km/h,2313.69 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;枋湖北二路;湖里创新园(地铁站),摩寓格林城堡,锦厦科技研发大厦-A栋",闽D0TL89,东北(25),"118.151648,24.525601",190,湖里区县后围里村409号
40415,9/23/2023 16:49,24 km/h,2313.69 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;枋湖北二路;湖里创新园(地铁站),摩寓格林城堡,锦厦科技研发大厦-A栋",闽D0TL89,东北(51),"118.151687,24.525646",1122638,厦门市湖里区县后社55号
41727,9/25/2023 9:16,0 km/h,2357.09 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区殿前街道长浩路52号;长浩路,长浩路-长乐路交叉路口;厦门市图书馆(殿前街道分馆),殿前工商行政管理所,湖里区市场和质量监督管理局殿前市场监督管理所",闽D0TL89,正北(0),"118.101178,24.525531",28470,厦门市湖里区寨上一组1012号之一
41728,9/25/2023 9:16,0 km/h,2357.09 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区殿前街道长浩路52号;长浩路,长浩路-长乐路交叉路口;厦门市图书馆(殿前街道分馆),殿前工商行政管理所,湖里区市场和质量监督管理局殿前市场监督管理所",闽D0TL89,正北(0),"118.101178,24.525531",28470,厦门市湖里区寨上一组1012号之一
41729,9/25/2023 9:17,25 km/h,2357.14 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长乐路529号;明园楼,厦门市湖里区司法局(殿前司法所),厦门翔鹭国际大酒店",闽D0TL89,东南(149),"118.101496,24.525131",44313,厦门市湖里区寨上一组1009号之二
41909,9/25/2023 10:02,35 km/h,2361.29 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路122;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,偏西(249),"118.101701,24.50461",198,海天路105号之一
41910,9/25/2023 10:02,35 km/h,2361.32 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,偏西(260),"118.101412,24.504535",19236,厦门市湖里区海天路102-4号
41921,9/25/2023 10:03,29 km/h,2361.94 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路129号;海天小区,佳丽花园,欧尚坊(海天路店)",闽D0TL89,正西(270),"118.097735,24.50724",23044,厦门市湖里区华昌路72号
41922,9/25/2023 10:03,29 km/h,2361.95 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路106号;海天路,华泰路-海天路交叉路口;大盘子(佳丽花园店),海天练车场,鹭肴料理(美源别墅店)",闽D0TL89,偏西(266),"118.097651,24.507238",23044,厦门市湖里区华昌路72号
42206,9/25/2023 14:37,7 km/h,2381.42 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1200号;安仁里小区,兴永嵩超市,联杰公寓",闽D0TL89,西北(336),"117.99889,24.603934",1081,集美灌口
42535,9/25/2023 15:48,45 km/h,2404.89 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,偏西(251),"118.101568,24.504575",3709,"福建厦门华泰路3号B幢 2楼
"
42550,9/25/2023 15:50,39 km/h,2405.5 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路287-5号;海天路,华泰路-海天路交叉路口;深汇大厦,海天练车场,信达生活区",闽D0TL89,偏西(277),"118.09788,24.50721",23044,厦门市湖里区华昌路72号
42551,9/25/2023 15:50,42 km/h,2405.53 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路106号;海天路,华泰路-海天路交叉路口;大盘子(佳丽花园店),海天练车场,鹭肴料理(美源别墅店)",闽D0TL89,偏西(268),"118.097535,24.50722",23044,厦门市湖里区华昌路72号
42623,9/25/2023 16:07,19 km/h,2411.76 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道湖滨西路8号-111;湖滨西路,禾祥西二路-湖滨西路交叉路口;闽南猪脚饭思北店,金家韩国料理(思北店),协成大厦",闽D0TL89,偏南(173),"118.07403,24.465076",49937,东侨逸涛商城7号楼E6店
42624,9/25/2023 16:07,19 km/h,2411.78 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道禾祥西二路60号;湖滨西路,禾祥西二路-湖滨西路交叉路口;闽南猪脚饭思北店,金家韩国料理(思北店),协成大厦",闽D0TL89,偏南(161),"118.074058,24.464925",49937,东侨逸涛商城7号楼E6店
42670,9/25/2023 16:29,10 km/h,2412.29 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道厦禾路269-102号;厦禾路,小学路-角滨路交叉路口;羊振富煮羊肉·火锅烧烤(思北店),Otto2艺术美学(思北店),临家闽南菜(思北店)",闽D0TL89,偏东(85),"118.076688,24.463168",2203048,厦门市思明区禾祥西二路85号，87号之二，67号之三
42671,9/25/2023 16:29,4 km/h,2412.29 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道厦禾路269-102号;厦禾路,小学路-角滨路交叉路口;羊振富煮羊肉·火锅烧烤(思北店),Otto2艺术美学(思北店),临家闽南菜(思北店)",闽D0TL89,偏东(72),"118.076733,24.463173",2203048,厦门市思明区禾祥西二路85号，87号之二，67号之三
42706,9/25/2023 16:34,41 km/h,2413.95 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;美仁路;梦之甲香港美甲(厦门店),川二代.原汁.烧烤(斗西路店),亿丽美发",闽D0TL89,偏北(19),"118.087517,24.462721",1095,*美仁路242号
42769,9/25/2023 16:42,4 km/h,2415.56 km, ,在线 / 行驶,"福建省厦门市思明区开元街道文园路38号;文园路,文塔路-文塔西路交叉路口;峰煜口腔,璞宿精选酒店,赫尔本整形外科",闽D0TL89,东北(43),"118.098189,24.466814",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42775,9/25/2023 16:45,0 km/h,2415.59 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;文园路34号;橡胶新村,吉龙阁(文塔路),弈博瓷苑",闽D0TL89,正北(0),"118.098284,24.466777",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42776,9/25/2023 16:46,2 km/h,2415.6 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路34号;橡胶新村,吉龙阁(文塔路),弈博瓷苑",闽D0TL89,偏西(259),"118.098226,24.466719",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42822,9/25/2023 16:52,24 km/h,2417.26 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路71-1号;将军祠地铁站,厦门爱乐乐团,将军祠156号楼",闽D0TL89,东北(61),"118.094796,24.463286",712239,厦门市思明区厦禾路668号第十三层
42826,9/25/2023 16:53,4 km/h,2417.75 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路44号;橡胶新村,吉龙阁(文塔路),4-文瀚阁",闽D0TL89,偏东(75),"118.098197,24.466439",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42827,9/25/2023 16:53,5 km/h,2417.75 km, ,在线 / 行驶,"福建省厦门市思明区;文园路29-49号;橡胶新村,嘉悦萌婴幼学苑,锦龙阁",闽D0TL89,偏东(88),"118.098228,24.466443",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42828,9/25/2023 16:53,9 km/h,2417.76 km, ,在线 / 行驶,"福建省厦门市思明区;文园路29-49号;橡胶新村,嘉悦萌婴幼学苑,锦龙阁",闽D0TL89,东南(113),"118.098293,24.466436",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42829,9/25/2023 16:53,10 km/h,2417.76 km, ,在线 / 行驶,"福建省厦门市思明区;文园路29-49号;橡胶新村,嘉悦萌婴幼学苑,锦龙阁",闽D0TL89,东南(113),"118.098293,24.466436",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
42830,9/25/2023 16:53,11 km/h,2417.81 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园巷,文塔路-文塔西路交叉路口;黄氏烧饼,嘉悦萌婴幼学苑,橡胶新村",闽D0TL89,偏东(100),"118.098756,24.466291",1340585,厦门思明区后滨路6号170单元（一层及夹层）
42878,9/25/2023 17:02,24 km/h,2418.23 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文塔路61号;厦禾路,厦禾路-文屏巷交叉路口;企鹅家族英语(厦禾帝豪校区),运动宝贝(厦门思明中心),学而思培优(文灶帝豪校区)",闽D0TL89,偏东(82),"118.100452,24.468909",29872,厦门市思明区禾祥西路895-897号店面
42879,9/25/2023 17:02,17 km/h,2418.24 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路826号-105;福信大厦,迎泽大厦,英才商厦",闽D0TL89,偏东(108),"118.100556,24.468904",29872,厦门市思明区禾祥西路895-897号店面
42881,9/25/2023 17:02,20 km/h,2418.26 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D0TL89,偏南(160),"118.100707,24.468779",1943,"厦门市禾祥西路915号202室
"
42882,9/25/2023 17:02,20 km/h,2418.27 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号112;中国石化森美加油站(厦禾路店),帝豪大厦,福信大厦",闽D0TL89,偏南(177),"118.100716,24.468676",1943,"厦门市禾祥西路915号202室
"
42883,9/25/2023 17:02,13 km/h,2418.29 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-106;中国石化森美加油站(厦禾路店),帝豪大厦,城市绿洲",闽D0TL89,偏南(166),"118.100746,24.46852",1943,"厦门市禾祥西路915号202室
"
42936,9/25/2023 17:11,51 km/h,2423.14 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;谊爱路6号;厦门金奥装饰有限公司,玉亭里,8号里(龙安盛企业大厦店)",闽D0TL89,东北(44),"118.12912,24.488588",2238872,厦门市思明区嘉禾路190-125号
42938,9/25/2023 17:12,54 km/h,2423.42 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路14号;成功大道出口(吕岭路方向),龙华里,杨民家电维修",闽D0TL89,东北(33),"118.130939,24.490441",34512,思明区莲秀里118号
42940,9/25/2023 17:12,63 km/h,2423.68 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路42号;龙翔花园,龙翔花园-西北门,金东亚家政(江头店)",闽D0TL89,偏北(12),"118.131937,24.492621",1367257,厦门市湖里区吕岭路55号之5
42941,9/25/2023 17:12,56 km/h,2423.78 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路70号;莲花花园,兴连达不锈钢,莲花花园-西门",闽D0TL89,偏北(5),"118.13208,24.493522",2205564,厦门市湖里区台湾街9-11号国联大厦第五层5S1之B单元
43532,9/26/2023 8:25,25 km/h,2454.1 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1200号;安仁里小区,兴永嵩超市,联杰公寓",闽D0TL89,西北(320),"117.998863,24.60394",1081,集美灌口
43745,9/26/2023 9:09,12 km/h,2480.08 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;镇海路,镇海路-同文路交叉路口;厦门市妇幼保健院,厦门市妇幼保健院-中医男科,厦门市妇幼保健院-肠道门诊",闽D0TL89,西北(298),"118.076098,24.452953",51383,厦门市思明区水仙路33号海光大厦26楼B单元
43746,9/26/2023 9:09,11 km/h,2480.09 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;镇海路,镇海路-同文路交叉路口;厦门市妇幼保健院,厦门市妇幼保健院-中医男科,厦门市妇幼保健院-肠道门诊",闽D0TL89,东北(24),"118.076079,24.452966",51383,厦门市思明区水仙路33号海光大厦26楼B单元
43747,9/26/2023 9:09,5 km/h,2480.09 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;镇海路,镇海路-同文路交叉路口;厦门市妇幼保健院,厦门市妇幼保健院-中医男科,厦门市妇幼保健院-肠道门诊",闽D0TL89,东北(50),"118.076096,24.452965",51383,厦门市思明区水仙路33号海光大厦26楼B单元
43748,9/26/2023 9:09,1 km/h,2480.09 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;镇海路,镇海路-同文路交叉路口;厦门市妇幼保健院,厦门市妇幼保健院-中医男科,厦门市妇幼保健院-肠道门诊",闽D0TL89,东北(42),"118.076131,24.452951",51383,厦门市思明区水仙路33号海光大厦26楼B单元
43982,9/26/2023 9:53,14 km/h,2483.43 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;深田路3号;国贸凤凰园,中山公园实验小学社区,百家阁",闽D0TL89,西北(294),"118.088978,24.460429",2207713,斗西 牙周病一科
43983,9/26/2023 9:53,12 km/h,2483.43 km, ,在线 / 行驶,"福建省厦门市思明区开元街道万寿街21号;中兴路,百家村路-尚武路交叉路口;阿娇韭菜盒花生汤,百旺沙茶面(深田路店),杭州小笼包(深田路店)",闽D0TL89,西北(310),"118.088949,24.460445",2207713,斗西 牙周病一科
43984,9/26/2023 9:53,12 km/h,2483.43 km, ,在线 / 行驶,"福建省厦门市思明区开元街道万寿街21号;中兴路,百家村路-尚武路交叉路口;阿娇韭菜盒花生汤,百旺沙茶面(深田路店),杭州小笼包(深田路店)",闽D0TL89,西北(310),"118.088949,24.460445",2207713,斗西 牙周病一科
43985,9/26/2023 9:54,14 km/h,2483.45 km, ,在线 / 行驶,"福建省厦门市思明区开元街道万寿街21号;中兴路,百家村路-尚武路交叉路口;阿娇韭菜盒花生汤,百旺沙茶面(深田路店),杭州小笼包(深田路店)",闽D0TL89,偏北(348),"118.088899,24.460531",2207713,斗西 牙周病一科
43986,9/26/2023 9:54,15 km/h,2483.45 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;深田路4号;中山公园实验小学社区,百家阁,国贸凤凰园",闽D0TL89,偏北(8),"118.088908,24.460609",2207713,斗西 牙周病一科
44027,9/26/2023 9:58,6 km/h,2483.74 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;百家村路39号;中山公园实验小学社区,百家阁,闽侨大厦(中兴路)",闽D0TL89,偏南(191),"118.088893,24.460746",2207713,斗西 牙周病一科
44028,9/26/2023 9:58,7 km/h,2483.74 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;深田路4号;中山公园实验小学社区,百家阁,国贸凤凰园",闽D0TL89,偏南(172),"118.08889,24.460704",2207713,斗西 牙周病一科
44029,9/26/2023 9:58,7 km/h,2483.75 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;深田路4号;中山公园实验小学社区,百家阁,国贸凤凰园",闽D0TL89,偏南(161),"118.088913,24.460608",2207713,斗西 牙周病一科
44030,9/26/2023 9:58,7 km/h,2483.76 km, ,在线 / 行驶,"福建省厦门市思明区开元街道万寿街21号;中兴路,百家村路-尚武路交叉路口;阿娇韭菜盒花生汤,百旺沙茶面(深田路店),杭州小笼包(深田路店)",闽D0TL89,东南(139),"118.088941,24.460558",2207713,斗西 牙周病一科
44031,9/26/2023 9:58,9 km/h,2483.76 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;百家村路56-5号;中山公园实验小学社区,国贸凤凰园,百家阁",闽D0TL89,偏东(105),"118.088979,24.460534",2207713,斗西 牙周病一科
44056,9/26/2023 10:01,22 km/h,2484.45 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路71-1号;将军祠地铁站,厦门爱乐乐团,将军祠156号楼",闽D0TL89,东北(55),"118.094913,24.463342",712239,厦门市思明区厦禾路668号第十三层
44057,9/26/2023 10:01,42 km/h,2484.64 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;汇文西路;厦门伍圆商务服务有限公司,永成大厦,合佳酒店中餐厅",闽D0TL89,东北(46),"118.09634,24.464443",51454,厦门市思明区厦禾路799号之8
44091,9/26/2023 10:06,16 km/h,2485.04 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路40号;橡胶新村,吉龙阁(文塔路),嘉悦萌婴幼学苑",闽D0TL89,偏东(72),"118.098238,24.466534",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
44092,9/26/2023 10:06,19 km/h,2485.05 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文园路51-1号;文园巷,文塔路-文园巷交叉路口;橡胶新村,沃德国济堂,峰煜口腔",闽D0TL89,东南(127),"118.098402,24.466457",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
44093,9/26/2023 10:06,21 km/h,2485.07 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文园路51-1号;文园巷,文塔路-文园巷交叉路口;橡胶新村,壹绘艺术工作室,峰煜口腔",闽D0TL89,东南(113),"118.098553,24.466369",1340585,厦门思明区后滨路6号170单元（一层及夹层）
44141,9/26/2023 10:11,15 km/h,2485.54 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D0TL89,东南(148),"118.10065,24.468862",1943,"厦门市禾祥西路915号202室
"
44142,9/26/2023 10:11,21 km/h,2485.56 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D0TL89,偏南(164),"118.100711,24.468743",1943,"厦门市禾祥西路915号202室
"
44171,9/26/2023 10:16,32 km/h,2485.96 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道后埭溪路86号;后埭溪路,后埭溪路-文灶街交叉路口;仓里小陆烤鱼,求实楼,圣达菲美式餐厅(嘉禾良库店)",闽D0TL89,东南(157),"118.103423,24.46755",2226050,厦门市思明区湖滨中路7-9号第二层B单元
44201,9/26/2023 10:22,55 km/h,2490.49 km, ,在线 / 行驶,福建省厦门市思明区;成功大道X405;思明区倩馨中医诊所,闽D0TL89,东北(45),"118.12949,24.488957",12896,思明区吕岭路4号之六、之七
44202,9/26/2023 10:22,51 km/h,2490.7 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路12号;龙华里,成功大道出口(吕岭路方向),火仔旧电器",闽D0TL89,东北(33),"118.130891,24.4904",2958,*吕岭路52号安保大厦
44203,9/26/2023 10:22,52 km/h,2490.8 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;成功大道;龙华里,成功大道出口(吕岭路方向),龙华里35号楼",闽D0TL89,东北(26),"118.131384,24.491164",1661,厦门思明区吕岭路86号、88号(一层及夹层）
44205,9/26/2023 10:22,61 km/h,2490.97 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路40号;龙翔花园,龙翔花园-西北门,金东亚家政(江头店)",闽D0TL89,偏北(10),"118.131918,24.492594",1367257,厦门市湖里区吕岭路55号之5
44259,9/26/2023 10:38,64 km/h,2505.23 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏前路);锦秀园建材,厦杏大厦,厦门市公安局集美区分局",闽D0TL89,偏西(271),"118.04474,24.573915",100,集美区杏北路25号
44762,9/26/2023 15:24,18 km/h,2532.81 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;嘉禾路689号;马垅公交站,厦昌国际中心,龙腾花园",闽D0TL89,偏南(159),"118.113197,24.518257",230,湖里区嘉园路109号
44763,9/26/2023 15:24,21 km/h,2532.82 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;嘉园路;齐安药房,芙蓉苑四期,千百丽美容养生馆",闽D0TL89,东南(149),"118.113222,24.51821",73,湖里街道嘉园路111号之一
44764,9/26/2023 15:24,28 km/h,2532.85 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道嘉禾路673号;嘉禾路,嘉禾路-悦华路交叉路口;草本汤(厦门马垅店),大红袍家宴(马垅店),外星人吃茶(马垅旺茶店)",闽D0TL89,偏南(173),"118.113318,24.517911",230,湖里区嘉园路109号
44789,9/26/2023 15:30,20 km/h,2534.68 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道湖里大道39号;湖里大道,华泰路-湖里大道交叉路口;厦门医学院教学基地,中共厦门湖里天伦医院支部,银泰大厦",闽D0TL89,西北(301),"118.099103,24.514339",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
