序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
1376,2023-09-01 14:50:56,5 km/h,98.22 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路5110号;殿前三路,殿前四路-殿前三路交叉路口;江西铅山紫溪米粉,南靖鸭仔面(马垅分店),摇摇吧(殿前总店)",闽D0TL89,偏南(176),"118.109263,24.529733",258.0,湖里区殿前1127号
1377,2023-09-01 14:51:11,4 km/h,98.23 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路5110号;殿前三路,殿前四路-殿前三路交叉路口;麦乐趣.炸鸡汉堡(殿前店),快乐番薯(湖里殿前店),南靖鸭仔面(马垅分店)",闽D0TL89,偏南(191),"118.109285,24.529604",258.0,湖里区殿前1127号
1378,2023-09-01 14:51:15,12 km/h,98.24 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路5110号;殿前三路,殿前四路-殿前三路交叉路口;麦乐趣.炸鸡汉堡(殿前店),快乐番薯(湖里殿前店),南靖鸭仔面(马垅分店)",闽D0TL89,偏南(178),"118.109281,24.529513",258.0,湖里区殿前1127号
1379,2023-09-01 14:51:23,17 km/h,98.27 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路5185号;殿前三路,殿前四路-殿前三路交叉路口;佳味鸭面,阿斌美味沙茶面,河南胡辣汤",闽D0TL89,偏南(185),"118.109289,24.529253",258.0,湖里区殿前1127号
1380,2023-09-01 14:51:27,21 km/h,98.31 km, ,在线 / 行驶,"福建省厦门市湖里区;殿前三路166号;殿前馨园小区,厦北馨园幼儿园,名仕公寓",闽D0TL89,偏南(189),"118.109281,24.528912",258.0,湖里区殿前1127号
1381,2023-09-01 14:51:35,17 km/h,98.35 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路4195号;殿前三路,殿前四路-殿前三路交叉路口;五鑫西饼屋,益禾堂厦门湖里殿前地铁店,金钥匙教育中心",闽D0TL89,西南(221),"118.109188,24.528498",200.0,厦门市湖里区殿前社1069号
1384,2023-09-01 14:51:45,8 km/h,98.37 km, ,在线 / 行驶,"福建省厦门市湖里区,殿前社4005-101中国移动5G++智慧家(佰达通营业厅)南13米;殿前四路;中国移动5G++智慧家(佰达通营业厅)",闽D0TL89,偏西(260),"118.109025,24.528457",1087861.0,湖里区殿前街道殿前二组2142号
1385,2023-09-01 14:51:47,13 km/h,98.37 km, ,在线 / 行驶,"福建省厦门市湖里区,殿前社4005-101中国移动5G++智慧家(佰达通营业厅)南13米;殿前四路;中国移动5G++智慧家(佰达通营业厅)",闽D0TL89,偏西(280),"118.108967,24.52846",1087861.0,湖里区殿前街道殿前二组2142号
1386,2023-09-01 14:51:53,19 km/h,98.39 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路148号;殿前四路,殿前四路-殿前三路交叉路口;源达驾校,正新鸡排(殿前三路店),蜜雪冰城(殿前地铁店)",闽D0TL89,偏西(281),"118.108774,24.528488",1087861.0,湖里区殿前街道殿前二组2142号
1387,2023-09-01 14:52:00,21 km/h,98.44 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前四路244号;殿前四路,殿前四路-殿前三路交叉路口;缘川菜贵州腊猪脚,川味小炒(殿前一店),闽客小炒(殿前四路)",闽D0TL89,偏西(263),"118.108266,24.528516",1087861.0,湖里区殿前街道殿前二组2142号
1388,2023-09-01 14:52:02,4 km/h,98.45 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前四路4015号;殿前四路,殿前四路-殿前三路交叉路口;闽客小炒(殿前四路),缘川菜贵州腊猪脚,南北小炒",闽D0TL89,西南(234),"118.108172,24.528501",1087861.0,湖里区殿前街道殿前二组2142号
1393,2023-09-01 14:53:53,24 km/h,98.67 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前四路92号;殿前四路,殿前四路-殿前一路辅路交叉路口;李记碳火烧烤(六分店),阿晖荷叶饭鸭肉店,欢鹿电竞(翊翔店)",闽D0TL89,西南(243),"118.106169,24.527746",1835219.0,中国（福建）自由贸易试验区厦门片区殿前一路289号高殿大厦一楼大堂及二楼西侧场所 
1586,2023-09-01 15:24:25,29 km/h,103.9 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;象兴四路;中国农业银行24小时自助银行服务,锅蒸馍,东渡海事局",闽D0TL89,偏南(192),"118.091979,24.5121",56907.0,厦门国际航运中心A区505室
1625,2023-09-01 15:26:53,22 km/h,104.78 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路101-2号;海天路,华嘉路-宜宾路交叉路口;臻牛潮汕牛肉火锅(海天路店),元初食品(海天店),两棵小麦(海天小区店)",闽D0TL89,偏东(84),"118.096091,24.507373",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1626,2023-09-01 15:26:55,20 km/h,104.79 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路103号;海天小区,鹭辉大厦,泊捷酒店(海天店)",闽D0TL89,偏东(89),"118.096213,24.507372",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1627,2023-09-01 15:26:57,10 km/h,104.8 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路105-3号;海天路,华嘉路-宜宾路交叉路口;两棵小麦(海天小区店),臻牛潮汕牛肉火锅(海天路店),中国邮政储蓄银行(海天营业所)",闽D0TL89,东南(123),"118.096349,24.507352",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1628,2023-09-01 15:26:59,10 km/h,104.81 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路105-3号;海天路,华嘉路-宜宾路交叉路口;两棵小麦(海天小区店),臻牛潮汕牛肉火锅(海天路店),中国邮政储蓄银行(海天营业所)",闽D0TL89,东南(147),"118.096373,24.507329",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1629,2023-09-01 15:27:01,11 km/h,104.81 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路105-3号;海天路,华嘉路-宜宾路交叉路口;两棵小麦(海天小区店),臻牛潮汕牛肉火锅(海天路店),元初食品(海天店)",闽D0TL89,东南(119),"118.096429,24.507285",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1630,2023-09-01 15:27:03,11 km/h,104.81 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路105-3号;海天路,华嘉路-宜宾路交叉路口;两棵小麦(海天小区店),臻牛潮汕牛肉火锅(海天路店),元初食品(海天店)",闽D0TL89,偏东(106),"118.096463,24.507271",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1631,2023-09-01 15:27:05,9 km/h,104.83 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路104号;清华大学少儿英语湖里校区,佳丽花园,底商公寓-C座",闽D0TL89,偏东(80),"118.096567,24.507265",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1632,2023-09-01 15:27:07,8 km/h,104.83 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路104号;清华大学少儿英语湖里校区,佳丽花园,底商公寓-C座",闽D0TL89,偏东(99),"118.096619,24.507264",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1633,2023-09-01 15:27:09,8 km/h,104.83 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路104号;清华大学少儿英语湖里校区,佳丽花园,底商公寓-C座",闽D0TL89,偏东(110),"118.096643,24.507256",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
1644,2023-09-01 15:30:03,20 km/h,104.94 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路106号;海天路,华泰路-海天路交叉路口;大盘子(佳丽花园店),海天练车场,鹭肴料理(美源别墅店)",闽D0TL89,偏东(70),"118.097688,24.507145",23044.0,厦门市湖里区华昌路72号
1645,2023-09-01 15:30:07,21 km/h,104.96 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路287-5号;海天路,华泰路-海天路交叉路口;深汇大厦,海天练车场,信达生活区",闽D0TL89,偏东(97),"118.097918,24.507194",23044.0,厦门市湖里区华昌路72号
1646,2023-09-01 15:30:09,24 km/h,104.97 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路287-5号;海天路,华泰路-海天路交叉路口;深汇大厦,海天练车场,信达生活区",闽D0TL89,偏东(110),"118.098038,24.507163",23044.0,厦门市湖里区华昌路72号
1661,2023-09-01 15:31:25,31 km/h,105.42 km, ,在线 / 行驶,"福建省厦门市湖里区;华泰路31号;海西国际油画中心,台湾工业园单身公寓小区,湖里环卫处宜宾外口公寓",闽D0TL89,正北(0),"118.10061,24.509438",1331665.0,厦门市湖里区兴隆路31号信宏大厦B805
1722,2023-09-01 15:42:26,27 km/h,108.11 km, ,在线 / 行驶,"福建省厦门市湖里区禾山镇;火炬二路;红妆发艺,三峡川菜馆,大唐灵灵双语幼儿园",闽D0TL89,偏东(85),"118.122012,24.509244",12907.0,湖里区兴隆路535-5号店面
1779,2023-09-01 16:02:19,28 km/h,110.32 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;枋湖西路93号;新景龙郡,麦田房产(新景龙郡店),湖里实验小学",闽D0TL89,偏北(350),"118.137212,24.514042",2238851.0,厦门市湖里区枋湖西三路301号107店面
1847,2023-09-01 16:18:36,38 km/h,114.25 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;火炬路5号;马垅(火炬园)公交站,火炬园地铁站3口,马垅社-东门",闽D0TL89,偏北(353),"118.113597,24.51573",271153.0,厦门市湖里区悦华路151号1号办公楼第五层510单元
1848,2023-09-01 16:18:37,40 km/h,114.26 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;嘉禾路639号;雯欣幼儿园,光厦楼-南楼,火炬园(地铁站)",闽D0TL89,偏北(355),"118.113587,24.515829",271153.0,厦门市湖里区悦华路151号1号办公楼第五层510单元
1849,2023-09-01 16:19:07,18 km/h,114.55 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;嘉园路;芙蓉苑西区12栋,溢乐汇茶馆,芙蓉苑西区13栋",闽D0TL89,偏北(353),"118.113402,24.518454",73.0,湖里街道嘉园路111号之一
1861,2023-09-01 16:21:07,43 km/h,115.22 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道嘉禾路796号;火炬北路,火炬北路-马垄二路交叉路口;北京现代厦门国戎特约销售服务店,马垅汽车交易市场,亚热带植物研究所",闽D0TL89,偏东(72),"118.113094,24.523098",23782.0,厦门市湖里区高殿村殿前社三组冠华大厦7楼东侧
1863,2023-09-01 16:21:43,27 km/h,115.62 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;火炬北路13号;宇电科技大厦,厦门建松电器有限公司,科技园高殿工业区",闽D0TL89,东北(60),"118.116792,24.524587",11851.0,枋钟路2368号502室（BRT县后站往出岛方向300米）
3298,2023-09-04 07:16:09,36 km/h,125.58 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道枋钟路1673号;枋钟路辅路,火炬北路-枋钟路交叉路口;甜心安妮(空港云立方店),厦门湖里高红蓉口腔诊所,麒庄国际家居生活馆(空港云立方店)",闽D0TL89,西南(235),"118.127281,24.530953",568.0,湖里区殿前街道翔云一路100号
3467,2023-09-04 08:40:35,18 km/h,142.7 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,西北(323),"117.99874,24.604007",1081.0,集美灌口
3507,2023-09-04 08:51:05,55 km/h,149.24 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道内西里65号;杏前路,杏前路辅路-内西里交叉路口;妙空间定制家居,厦杏工业大厦,闽南风味小吃",闽D0TL89,偏东(92),"118.045065,24.573866",100.0,集美区杏北路25号
3620,2023-09-04 09:32:33,21 km/h,163.3 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;仙岳路77号;青年阳光东渡汽车店(东渡厦鼓邮轮码头店),福隆花园,和岳小区",闽D0TL89,东南(148),"118.08631,24.493551",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3621,2023-09-04 09:32:34,18 km/h,163.31 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;仙岳路77号;青年阳光东渡汽车店(东渡厦鼓邮轮码头店),福隆花园,和岳小区",闽D0TL89,偏南(161),"118.086332,24.493504",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3622,2023-09-04 09:32:36,12 km/h,163.31 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;仙岳路77号;青年阳光东渡汽车店(东渡厦鼓邮轮码头店),福隆花园,和岳小区",闽D0TL89,偏南(172),"118.086352,24.493423",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3623,2023-09-04 09:32:48,27 km/h,163.35 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;仙岳路;星星充电汽车充电站(青年阳光酒店),和美桥,仙岳路出口(湖滨中路方向)",闽D0TL89,偏南(158),"118.086392,24.493053",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3624,2023-09-04 09:32:50,19 km/h,163.37 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;仙岳路;星星充电汽车充电站(青年阳光酒店),和美桥,仙岳路出口(湖滨中路方向)",闽D0TL89,东南(126),"118.086498,24.492913",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3625,2023-09-04 09:32:52,22 km/h,163.38 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道仙岳路93号;仙岳路,仙岳路-和通路交叉路口;厦门青年阳光酒店(东渡厦鼓邮轮码头店),健康管理,中医理疗中心",闽D0TL89,东南(114),"118.086549,24.492886",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3626,2023-09-04 09:32:54,23 km/h,163.39 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道仙岳路93号;仙岳路,仙岳路-和通路交叉路口;厦门青年阳光酒店(东渡厦鼓邮轮码头店),健康管理,中医理疗中心",闽D0TL89,偏东(96),"118.086667,24.492861",2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 
3627,2023-09-04 09:33:00,32 km/h,163.46 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道和通路1号;仙岳路,仙岳路辅路-仙岳路交叉路口;天禧阁食府,中国海监第六支队职工住宅,爆破公司宿舍",闽D0TL89,偏东(107),"118.087353,24.49286",20738.0,厦门市湖里区仙岳路41-51号3号楼2层
3628,2023-09-04 09:33:02,34 km/h,163.48 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨中路;和美桥,仙岳路出口(湖滨中路方向),和通路口公交站",闽D0TL89,东南(128),"118.087508,24.492782",20738.0,厦门市湖里区仙岳路41-51号3号楼2层
3629,2023-09-04 09:33:05,37 km/h,163.51 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨中路;中国海监第六支队职工住宅,金帝花园,厦门市滨北小学",闽D0TL89,东南(150),"118.087695,24.492569",20738.0,厦门市湖里区仙岳路41-51号3号楼2层
3637,2023-09-04 09:33:56,23 km/h,163.88 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;仙岳路;七星大厦,仙岳路出口(市政府方向),七星西路出口(七星路方向)",闽D0TL89,偏东(88),"118.090905,24.491609",2695.0,厦门湖里区和通路14号店面
3638,2023-09-04 09:34:06,35 km/h,163.95 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;和通路;福隆花园1栋,福隆花园,倍耐力轮胎",闽D0TL89,正东(90),"118.091611,24.491591",2695.0,厦门湖里区和通路14号店面
3670,2023-09-04 09:38:57,4 km/h,164.88 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路43-之2号;体育路,体育路-金桥路交叉路口;厦门林奕良文化传播有限公司,VR联盟·梦境世界(厦门必玩榜),侯哥面馆(体育路店)",闽D0TL89,偏西(271),"118.095745,24.488527",35436.0,思明区七星西路17号104店面一层及夹层
3671,2023-09-04 09:38:59,5 km/h,164.88 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路43-之2号;体育路,体育路-金桥路交叉路口;厦门林奕良文化传播有限公司,VR联盟·梦境世界(厦门必玩榜),侯哥面馆(体育路店)",闽D0TL89,偏西(248),"118.095719,24.488515",35436.0,思明区七星西路17号104店面一层及夹层
3672,2023-09-04 09:39:06,18 km/h,164.9 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路43-之2号;体育路,体育路-金桥路交叉路口;侯哥面馆(体育路店),厦门林奕良文化传播有限公司,VR联盟·梦境世界(厦门必玩榜)",闽D0TL89,偏西(253),"118.095568,24.488451",35436.0,思明区七星西路17号104店面一层及夹层
3673,2023-09-04 09:39:20,10 km/h,164.99 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路41号;体育路,七星路-体育路交叉路口;山国工夫茶文化馆(顺承大厦店),顺承大厦,一日一茶(体育路店)",闽D0TL89,偏西(265),"118.09468,24.488186",2061898.0,厦门市思明区仙岳路186号一层及夹层
3859,2023-09-04 10:45:13,6 km/h,169.95 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨中路100号;源昌凯宾斯基商务楼,源昌集团-大楼,厦门源昌凯宾斯基大酒店",闽D0TL89,偏南(191),"118.095304,24.474421",1987.0,福建厦门白鹭州东路66号第一层
3860,2023-09-04 10:45:15,5 km/h,169.95 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨中路100号;源昌凯宾斯基商务楼,源昌集团-大楼,厦门源昌凯宾斯基大酒店",闽D0TL89,偏南(175),"118.095305,24.474406",1987.0,福建厦门白鹭州东路66号第一层
3892,2023-09-04 10:52:51,52 km/h,171.9 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;厦禾路509号-102;佳韵园,格力电器(厦禾路店),美利达(三角洲二市店)",闽D0TL89,偏西(256),"118.084696,24.465135",12813.0,思明区湖滨南路22号
3910,2023-09-04 10:55:51,1 km/h,172.97 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;厦禾路259号;厦门新开元医院,苏宁易购(源昌国际店),雅加达",闽D0TL89,东北(67),"118.076014,24.463027",1782995.0,厦门市思明区禾祥西二路81号
3950,2023-09-04 11:37:07,28 km/h,173.06 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;厦禾路259号;厦门新开元医院,苏宁易购(源昌国际店),雅加达",闽D0TL89,偏东(72),"118.075994,24.46299",1782995.0,厦门市思明区禾祥西二路81号
3962,2023-09-04 11:39:07,36 km/h,173.79 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道厦禾路269-102号;厦禾路,小学路-角滨路交叉路口;羊振富煮羊肉·火锅烧烤(思北店),Otto2艺术美学(思北店),苏宁易购(源昌国际店)",闽D0TL89,偏西(255),"118.076557,24.463314",2203048.0,厦门市思明区禾祥西二路85号，87号之二，67号之三
