TransID,Xiamen.经度,Xiamen.纬度,combine
1155649,118.03343,24.453163,"118.033430,24.453163"
1103189,118.02057,24.575277,"118.020570,24.575277"
1140381,118.107496,24.585795,"118.107496,24.585795"
1152300,118.143541,24.64503,"118.143541,24.645030"
1182722,118.14693,24.527427,"118.146930,24.527427"
995899,118.108514,24.530817,"118.108514,24.530817"
1205845,118.002052,24.603578,"118.002052,24.603578"
1222067,118.13401,24.491876,"118.134010,24.491876"
1223401,118.118108,24.471176,"118.118108,24.471176"
1223425,118.123769,24.485795,"118.123769,24.485795"
1223406,118.080223,24.462504,"118.080223,24.462504"
1223436,118.118108,24.471176,"118.118108,24.471176"
1223631,118.154277,24.495293,"118.154277,24.495293"
1076115,118.096288,24.464565,"118.096288,24.464565"
1155686,118.05193,24.490844,"118.051930,24.490844"
1158088,118.115737,24.478919,"118.115737,24.478919"
1167522,118.02429,24.476436,"118.024290,24.476436"
1142850,118.127044,24.692257,"118.127044,24.692257"
1144254,118.122508,24.436716,"118.122508,24.436716"
1169561,118.00219,24.612924,"118.002190,24.612924"
1184462,117.987188,24.598712,"117.987188,24.598712"
1194478,118.156888,24.501222,"118.156888,24.501222"
1197843,118.08511,24.464481,"118.085110,24.464481"
1197864,118.011204,24.524253,"118.011204,24.524253"
1182701,118.140112,24.512478,"118.140112,24.512478"
1222207,118.088331,24.453937,"118.088331,24.453937"
1223435,118.099944,24.575755,"118.099944,24.575755"
1223661,118.146508,24.737497,"118.146508,24.737497"
1225949,118.167364,24.453271,"118.167364,24.453271"
1225956,118.135745,24.72329,"118.135745,24.723290"
1231011,118.102967,24.584258,"118.102967,24.584258"
1231029,118.162215,24.518156,"118.162215,24.518156"
1185160,118.086112,24.477916,"118.086112,24.477916"
1185180,118.105372,24.523005,"118.105372,24.523005"
1185181,118.095166,24.507086,"118.095166,24.507086"
1087845,118.047383,24.580133,"118.047383,24.580133"
1152311,118.120938,24.544865,"118.120938,24.544865"
1203841,118.017523,24.531948,"118.017523,24.531948"
1203856,118.021173,24.531499,"118.021173,24.531499"
1203857,118.022854,24.533163,"118.022854,24.533163"
1204156,118.103757,24.584482,"118.103757,24.584482"
1062728,118.137903,24.723097,"118.137903,24.723097"
1185091,118.142342,24.47716,"118.142342,24.477160"
1140408,118.039087,24.495533,"118.039087,24.495533"
1144253,118.090249,24.463006,"118.090249,24.463006"
1150016,117.99264,24.59947,"117.992640,24.599470"
1058864,118.103757,24.584482,"118.103757,24.584482"
1058865,118.103757,24.584482,"118.103757,24.584482"
1058886,118.103757,24.584482,"118.103757,24.584482"
1181133,118.159611,24.513009,"118.159611,24.513009"
995208,118.106399,24.58415,"118.106399,24.584150"
1076085,118.122456,24.544178,"118.122456,24.544178"
1103378,118.10629,24.706277,"118.106290,24.706277"
1114948,118.144625,24.6588,"118.144625,24.658800"
1102724,118.028607,24.59005,"118.028607,24.590050"
1222220,118.265977,24.587977,"118.265977,24.587977"
1223750,117.973237,24.526639,"117.973237,24.526639"
1231044,118.084218,24.449691,"118.084218,24.449691"
1231049,118.154706,24.479823,"118.154706,24.479823"
1231095,118.106121,24.580113,"118.106121,24.580113"
1231086,118.107639,24.590073,"118.107639,24.590073"
1231638,118.15944,24.476294,"118.159440,24.476294"
1087868,118.12241,24.488752,"118.122410,24.488752"
1087867,118.155629,24.667314,"118.155629,24.667314"
1114947,118.119971,24.683479,"118.119971,24.683479"
1126537,118.149884,24.512414,"118.149884,24.512414"
1179165,118.265977,24.587977,"118.265977,24.587977"
1179166,118.265977,24.587977,"118.265977,24.587977"
1182426,118.021828,24.520124,"118.021828,24.520124"
1101285,118.045025,24.496461,"118.045025,24.496461"
1114937,118.13881,24.727489,"118.138810,24.727489"
1152282,118.118038,24.543255,"118.118038,24.543255"
1205401,118.135787,24.507298,"118.135787,24.507298"
1103180,117.988743,24.597933,"117.988743,24.597933"
1181158,118.163495,24.519746,"118.163495,24.519746"
1009088,118.1039,24.473368,"118.103900,24.473368"
1067891,118.122938,24.48848,"118.122938,24.488480"
1067892,118.056828,24.571338,"118.056828,24.571338"
1179167,118.265977,24.587977,"118.265977,24.587977"
1179168,118.265977,24.587977,"118.265977,24.587977"
1184602,118.106464,24.4672,"118.106464,24.467200"
1103191,118.057256,24.561559,"118.057256,24.561559"
1158087,118.116039,24.507622,"118.116039,24.507622"
1165420,118.127044,24.692257,"118.127044,24.692257"
1205499,118.030049,24.465063,"118.030049,24.465063"
1205508,118.029193,24.482614,"118.029193,24.482614"
1207795,118.082589,24.451168,"118.082589,24.451168"
1087861,118.1086,24.528227,"118.108600,24.528227"
1182903,118.154313,24.510936,"118.154313,24.510936"
1216936,118.061484,24.560927,"118.061484,24.560927"
1219808,118.17955,24.463476,"118.179550,24.463476"
1222229,118.107011,24.472774,"118.107011,24.472774"
1102611,118.028748,24.48616,"118.028748,24.486160"
1108590,118.153026,24.710943,"118.153026,24.710943"
1108591,118.136,24.688479,"118.136000,24.688479"
1197832,118.078739,24.461772,"118.078739,24.461772"
1207814,118.176405,24.50201,"118.176405,24.502010"
1209784,118.096527,24.441026,"118.096527,24.441026"
1087716,118.081772,24.461265,"118.081772,24.461265"
1041347,118.17153,24.506287,"118.171530,24.506287"
1085950,118.114703,24.524271,"118.114703,24.524271"
1095530,118.028588,24.568917,"118.028588,24.568917"
1103377,118.07484,24.4609,"118.074840,24.460900"
1122638,118.151498,24.525519,"118.151498,24.525519"
1158096,118.109746,24.589282,"118.109746,24.589282"
1076327,118.098412,24.466609,"118.098412,24.466609"
1005343,118.129327,24.504229,"118.129327,24.504229"
1122639,118.100374,24.587131,"118.100374,24.587131"
1122714,118.12058,24.484302,"118.120580,24.484302"
1131035,117.99006,24.607493,"117.990060,24.607493"
1087689,118.137349,24.48534,"118.137349,24.485340"
1310843,118.066872,24.674516,"118.066872,24.674516"
1458040,118.087742,24.49085,"118.087742,24.490850"
1460613,118.113619,24.471824,"118.113619,24.471824"
1297149,118.113712,24.47141,"118.113712,24.471410"
1301124,118.160905,24.515198,"118.160905,24.515198"
1311034,118.09731,24.471972,"118.09731,24.471972"
1477008,118.14577,24.5292,"118.145770,24.529200"
1515097,118.087966,24.45285,"118.087966,24.452850"
1577994,118.172321,24.508707,"118.172321,24.508707"
1329172,118.162006,24.528954,"118.162006,24.528954"
1395638,118.128451,24.488744,"118.128451,24.488744"
1522864,118.171506,24.505595,"118.171506,24.505595"
1389838,118.265977,24.587977,"118.265977,24.587977"
1593654,118.195343,24.485621,"118.195343,24.485621"
1608290,118.165627,24.475039,"118.165627,24.475039"
1235440,118.163055,24.519795,"118.163055,24.519795"
1367333,118.101724,24.489494,"118.101724,24.489494"
1631615,118.119016,24.473672,"118.119016,24.473672"
1325445,118.146508,24.737497,"118.146508,24.737497"
1450551,118.11238,24.473439,"118.112380,24.473439"
1498052,118.103757,24.584482,"118.103757,24.584482"
1350253,118.159972,24.489604,"118.159972,24.489604"
1456615,118.040836,24.569057,"118.040836,24.569057"
1469536,118.125687,24.482395,"118.125687,24.482395"
1633388,118.079137,24.46525,"118.079137,24.465250"
1536384,118.103757,24.584482,"118.103757,24.584482"
1608335,118.119791,24.484626,"118.119791,24.484626"
1299691,118.190615,24.5028,"118.190615,24.502800"
1310691,117.991297,24.597584,"117.991297,24.597584"
1464109,118.11607,24.503743,"118.116070,24.503743"
1650290,118.138833,24.724583,"118.138833,24.724583"
1323960,118.087673,24.450941,"118.087673,24.450941"
1446707,118.134076,24.505836,"118.134076,24.505836"
1591230,118.179501,24.502857,"118.179501,24.502857"
1344855,118.161573,24.512655,"118.161573,24.512655"
1456703,118.103757,24.584482,"118.103757,24.584482"
1595007,118.14796,24.706884,"118.14796,24.706884"
1432049,118.02837,24.475428,"118.028370,24.475428"
1458221,118.250674,24.658681,"118.250674,24.658681"
1331708,118.141029,24.495012,"118.141029,24.495012"
1564893,118.081696,24.488132,"118.081696,24.488132"
1382812,118.155356,24.515105,"118.155356,24.515105"
1310555,118.100085,24.486214,"118.100085,24.486214"
1450978,118.093121,24.477802,"118.093121,24.477802"
1684620,118.2483,24.65961,"118.248300,24.659610"
1435906,118.207457,24.742571,"118.207457,24.742571"
1498062,118.16579,24.486558,"118.165790,24.486558"
1432008,118.037333,24.46074,"118.037333,24.460740"
1608285,118.111762,24.494014,"118.111762,24.494014"
1380318,118.245351,24.605737,"118.245351,24.605737"
1473676,118.121902,24.497264,"118.121902,24.497264"
1602864,118.24891,24.608901,"118.248910,24.608901"
1597335,118.028973,24.486828,"118.028973,24.486828"
1235425,118.129817,24.62228,"118.129817,24.622280"
1235445,118.125151,24.476469,"118.125151,24.476469"
1244824,118.11682,24.49412,"118.116820,24.494120"
1354391,118.09731,24.471972,"118.09731,24.471972"
1449040,117.923225,24.552328,"117.923225,24.552328"
1464108,118.179442,24.504284,"118.179442,24.504284"
1656106,118.103757,24.584482,"118.103757,24.584482"
1669367,118.103757,24.584482,"118.103757,24.584482"
1389781,118.116094,24.484678,"118.116094,24.484678"
1484614,118.103757,24.584482,"118.103757,24.584482"
1658360,118.0476,24.555696,"118.047600,24.555696"
1409261,118.155817,24.477058,"118.155817,24.477058"
1430235,118.181992,24.692507,"118.181992,24.692507"
1475147,118.04637,24.626241,"118.046370,24.626241"
1475148,118.04637,24.626241,"118.046370,24.626241"
1538576,118.109535,24.477136,"118.109535,24.477136"
1557274,118.114467,24.470473,"118.114467,24.470473"
1562843,118.114467,24.470473,"118.114467,24.470473"
1233548,118.127372,24.496805,"118.127372,24.496805"
1567971,118.147347,24.477676,"118.147347,24.477676"
1648278,118.106458,24.467054,"118.106458,24.467054"
1650276,118.132697,24.497639,"118.132697,24.497639"
1244411,118.190615,24.5028,"118.190615,24.502800"
1289781,118.12857,24.491132,"118.128570,24.491132"
1352561,118.028981,24.582568,"118.028981,24.582568"
1522799,118.103757,24.584482,"118.103757,24.584482"
1246332,118.082305,24.47734,"118.082305,24.477340"
1248391,118.037528,24.490308,"118.037528,24.490308"
1316175,118.034699,24.557369,"118.034699,24.557369"
1523210,118.190762,24.503191,"118.190762,24.503191"
1487088,118.266464,24.702553,"118.266464,24.702553"
1523453,118.136394,24.479199,"118.136394,24.479199"
1610552,118.104033,24.504686,"118.104033,24.504686"
1340580,118.135708,24.713213,"118.135708,24.713213"
1340585,118.098732,24.466453,"118.098732,24.466453"
1340586,118.193201,24.496758,"118.193201,24.496758"
1367257,118.131729,24.492434,"118.131729,24.492434"
1235426,118.134025,24.526029,"118.134025,24.526029"
1235427,118.110795,24.516896,"118.110795,24.516896"
1431534,118.089127,24.462947,"118.089127,24.462947"
1473745,118.111082,24.495411,"118.111082,24.495411"
1525279,118.171506,24.505595,"118.171506,24.505595"
1526667,118.116893,24.487964,"118.116893,24.487964"
1235391,118.118698,24.596505,"118.118698,24.596505"
1235392,118.02725,24.642746,"118.027250,24.642746"
1416512,118.109866,24.479874,"118.109866,24.479874"
1444701,118.176251,24.473283,"118.176251,24.473283"
1483140,118.104804,24.59334,"118.104804,24.593340"
1528440,118.081634,24.606896,"118.081634,24.606896"
1528441,118.092899,24.462649,"118.092899,24.462649"
1284400,118.048092,24.56139,"118.048092,24.561390"
1284401,118.048092,24.56139,"118.048092,24.561390"
1405011,118.185928,24.480992,"118.185928,24.480992"
1409256,118.116328,24.491227,"118.116328,24.491227"
1456753,118.195343,24.485621,"118.195343,24.485621"
1543768,118.127452,24.513516,"118.127452,24.513516"
1648265,118.129499,24.490872,"118.129499,24.490872"
1650079,118.05102,24.582802,"118.051020,24.582802"
1233539,118.104635,24.465822,"118.104635,24.465822"
1363986,118.08371,24.47614,"118.083710,24.476140"
1376566,118.088926,24.775473,"118.088926,24.775473"
1429704,118.150087,24.511449,"118.150087,24.511449"
1515115,118.032923,24.558288,"118.032923,24.558288"
1663672,118.289216,24.786706,"118.289216,24.786706"
1664132,118.040331,24.499118,"118.040331,24.499118"
1554829,118.175056,24.483526,"118.175056,24.483526"
1444700,118.122388,24.601351,"118.122388,24.601351"
1244837,118.167954,24.647673,"118.167954,24.647673"
1299732,118.190615,24.5028,"118.190615,24.502800"
1301458,118.162088,24.528988,"118.162088,24.528988"
1301523,118.140917,24.494075,"118.140917,24.494075"
1477552,118.246059,24.659271,"118.246059,24.659271"
1527331,118.131729,24.527057,"118.131729,24.527057"
1540364,118.114051,24.478383,"118.114051,24.478383"
1658359,118.147294,24.717309,"118.147294,24.717309"
1644903,118.161578,24.529736,"118.161578,24.529736"
1656719,118.112154,24.505681,"118.112154,24.505681"
1369127,118.04237,24.57002,"118.042370,24.570020"
1416507,118.122728,24.479447,"118.122728,24.479447"
1513803,117.902719,24.523739,"117.902719,24.523739"
1316457,117.991297,24.597584,"117.991297,24.597584"
1579982,118.113639,24.503738,"118.113639,24.503738"
1637307,118.14331,24.504307,"118.143310,24.504307"
1235021,118.103395,24.573029,"118.103395,24.573029"
1407320,118.007312,24.489909,"118.007312,24.489909"
1382870,118.032923,24.558288,"118.032923,24.558288"
1382871,118.150291,24.736077,"118.150291,24.736077"
1540483,118.157014,24.509287,"118.157014,24.509287"
1564321,118.0925,24.468682,"118.092500,24.468682"
1365685,118.150272,24.72805,"118.150272,24.728050"
1244804,118.084914,24.615502,"118.084914,24.615502"
1327890,118.114958,24.489803,"118.114958,24.489803"
1448962,118.050206,24.582836,"118.050206,24.582836"
1509459,118.165627,24.475039,"118.165627,24.475039"
1244383,118.190507,24.502724,"118.190507,24.502724"
1270765,118.081952,24.483621,"118.081952,24.483621"
1502255,118.03287,24.49254,"118.032870,24.492540"
1576181,118.130158,24.623164,"118.130158,24.623164"
1623436,118.2483,24.65961,"118.248300,24.659610"
1488477,118.171506,24.505595,"118.171506,24.505595"
1615896,118.171506,24.505595,"118.171506,24.505595"
1703739,118.101904,24.602978,"118.101904,24.602978"
1408941,118.018639,24.531456,"118.018639,24.531456"
1555151,118.171506,24.505595,"118.171506,24.505595"
1688711,118.2483,24.65961,"118.248300,24.659610"
1355829,118.119142,24.475622,"118.119142,24.475622"
1246780,118.135857,24.528053,"118.135857,24.528053"
1287716,118.190615,24.5028,"118.190615,24.502800"
1430073,118.265977,24.587977,"118.265977,24.587977"
1504270,118.096527,24.441026,"118.096527,24.441026"
1562821,118.103757,24.584482,"118.103757,24.584482"
1591530,118.005483,24.58157,"118.005483,24.581570"
1327383,118.095382,24.462067,"118.095382,24.462067"
1688409,118.116302,24.596263,"118.116302,24.596263"
1236794,118.103371,24.472885,"118.103371,24.472885"
1431909,118.099612,24.461046,"118.099612,24.461046"
1456321,118.17153,24.506287,"118.171530,24.506287"
1473731,118.092818,24.433742,"118.092818,24.433742"
1367208,118.130584,24.503782,"118.130584,24.503782"
1231639,118.100109,24.489291,"118.100109,24.489291"
1539914,118.08299,24.458195,"118.082990,24.458195"
1449120,118.100756,24.504408,"118.100756,24.504408"
1688263,117.942859,24.528548,"117.942859,24.528548"
1416377,118.113129,24.481244,"118.113129,24.481244"
1477038,118.143637,24.725055,"118.143637,24.725055"
1297675,118.190615,24.5028,"118.190615,24.502800"
1248537,118.256493,24.736444,"118.256493,24.736444"
1316159,118.144485,24.49354,"118.144485,24.493540"
1158085,118.117749,24.672458,"118.117749,24.672458"
577612,118.111873,24.506006,"118.111873,24.506006"
701458,118.108474,24.459208,"118.108474,24.459208"
701459,118.108474,24.459208,"118.108474,24.459208"
701460,118.145797,24.731607,"118.145797,24.731607"
701466,118.13116,24.49064,"118.131160,24.490640"
701467,118.13116,24.49064,"118.131160,24.490640"
701470,118.088959,24.494695,"118.088959,24.494695"
701473,118.14695,24.511517,"118.146950,24.511517"
701474,118.083466,24.463257,"118.083466,24.463257"
701475,118.083466,24.463257,"118.083466,24.463257"
701476,118.083466,24.463257,"118.083466,24.463257"
701478,118.080198,24.449375,"118.080198,24.449375"
701479,118.08135,24.487547,"118.081350,24.487547"
701480,118.10315,24.523909,"118.103150,24.523909"
701481,118.10315,24.523909,"118.103150,24.523909"
701482,118.10315,24.523909,"118.103150,24.523909"
701483,118.090314,24.600361,"118.090314,24.600361"
701484,118.112706,24.482481,"118.112706,24.482481"
701485,118.112706,24.482481,"118.112706,24.482481"
701486,118.112706,24.482481,"118.112706,24.482481"
701487,117.965763,24.53163,"117.965763,24.531630"
701490,118.122938,24.48848,"118.122938,24.488480"
522647,118.13116,24.49064,"118.131160,24.490640"
702561,117.977286,24.461054,"117.977286,24.461054"
702562,118.085136,24.446281,"118.085136,24.446281"
702564,118.085136,24.446281,"118.085136,24.446281"
702569,118.085136,24.446281,"118.085136,24.446281"
771380,118.144006,24.504533,"118.144006,24.504533"
790166,118.093064,24.452639,"118.093064,24.452639"
700570,118.152772,24.652583,"118.152772,24.652583"
700586,118.122405,24.654002,"118.122405,24.654002"
700588,118.116274,24.474054,"118.116274,24.474054"
700599,118.09731,24.471972,"118.09731,24.471972"
700603,118.123162,24.701559,"118.123162,24.701559"
700604,118.107917,24.510814,"118.107917,24.510814"
700606,118.088899,24.45085,"118.088899,24.450850"
700607,118.08426,24.455598,"118.084260,24.455598"
700608,118.150087,24.511449,"118.150087,24.511449"
700609,118.150087,24.511449,"118.150087,24.511449"
700614,118.079609,24.458424,"118.079609,24.458424"
711692,118.162006,24.528954,"118.162006,24.528954"
737339,118.103544,24.473682,"118.103544,24.473682"
763333,118.120366,24.485253,"118.120366,24.485253"
763338,118.125222,24.477086,"118.125222,24.477086"
763339,118.171539,24.502231,"118.171539,24.502231"
789812,118.150087,24.511449,"118.150087,24.511449"
789813,118.150087,24.511449,"118.150087,24.511449"
700681,118.039701,24.495931,"118.039701,24.495931"
700683,118.089796,24.600857,"118.089796,24.600857"
700688,118.142095,24.725974,"118.142095,24.725974"
700689,118.143794,24.737559,"118.143794,24.737559"
700690,118.128484,24.493267,"118.128484,24.493267"
700694,118.133841,24.500318,"118.133841,24.500318"
702637,118.17926,24.502567,"118.179260,24.502567"
702638,118.179501,24.502857,"118.179501,24.502857"
702639,118.179501,24.502857,"118.179501,24.502857"
702640,118.177462,24.504898,"118.177462,24.504898"
557279,118.241277,24.642161,"118.241277,24.642161"
560543,118.072418,24.444301,"118.072418,24.444301"
700705,118.066345,24.56078,"118.066345,24.560780"
700719,118.122295,24.653878,"118.122295,24.653878"
700720,118.100123,24.519776,"118.100123,24.519776"
700721,118.09943,24.52007,"118.099430,24.520070"
700722,118.100123,24.519776,"118.100123,24.519776"
700723,118.100123,24.519776,"118.100123,24.519776"
569584,118.110066,24.493877,"118.110066,24.493877"
609391,118.140889,24.500645,"118.140889,24.500645"
678881,118.134544,24.493912,"118.134544,24.493912"
700790,118.122405,24.654002,"118.122405,24.654002"
700791,118.122405,24.654002,"118.122405,24.654002"
700792,118.122405,24.654002,"118.122405,24.654002"
700794,118.116274,24.474054,"118.116274,24.474054"
700796,118.007546,24.598598,"118.007546,24.598598"
700797,118.007546,24.598598,"118.007546,24.598598"
700798,118.007546,24.598598,"118.007546,24.598598"
700799,118.172933,24.467813,"118.172933,24.467813"
700800,118.172933,24.467813,"118.172933,24.467813"
700801,118.109921,24.514402,"118.109921,24.514402"
700802,118.074317,24.46018,"118.074317,24.460180"
700803,118.074317,24.46018,"118.074317,24.460180"
700804,118.080793,24.460058,"118.080793,24.460058"
700805,118.080793,24.460058,"118.080793,24.460058"
700820,118.08047,24.487226,"118.080470,24.487226"
700822,118.117849,24.482821,"118.117849,24.482821"
700823,118.117849,24.482821,"118.117849,24.482821"
700824,118.139419,24.482305,"118.139419,24.482305"
700828,118.105467,24.465604,"118.105467,24.465604"
700829,118.105467,24.465604,"118.105467,24.465604"
700830,118.093216,24.435411,"118.093216,24.435411"
700831,118.093216,24.435411,"118.093216,24.435411"
700832,118.140663,24.669144,"118.140663,24.669144"
700833,118.02095,24.52,"118.020950,24.520000"
700834,118.02095,24.52,"118.020950,24.520000"
700835,118.02095,24.52,"118.020950,24.520000"
700836,118.02095,24.52,"118.020950,24.520000"
700837,118.159369,24.511892,"118.159369,24.511892"
700838,118.159369,24.511892,"118.159369,24.511892"
700839,118.117324,24.505183,"118.117324,24.505183"
700840,118.117324,24.505183,"118.117324,24.505183"
700841,118.113445,24.518154,"118.113445,24.518154"
700842,118.113445,24.518154,"118.113445,24.518154"
700843,118.134544,24.493912,"118.134544,24.493912"
700844,118.134544,24.493912,"118.134544,24.493912"
700845,118.106309,24.595218,"118.106309,24.595218"
700846,118.106309,24.595218,"118.106309,24.595218"
700847,118.106788,24.595825,"118.106788,24.595825"
700848,118.090744,24.593424,"118.090744,24.593424"
700849,118.042085,24.564369,"118.042085,24.564369"
700850,118.042085,24.564369,"118.042085,24.564369"
700851,118.045118,24.565717,"118.045118,24.565717"
700852,118.045118,24.565717,"118.045118,24.565717"
700853,118.084536,24.620646,"118.084536,24.620646"
700854,118.143014,24.481641,"118.143014,24.481641"
700856,118.143014,24.481641,"118.143014,24.481641"
700857,118.143014,24.481641,"118.143014,24.481641"
700858,118.130751,24.48544,"118.130751,24.485440"
700859,118.130751,24.48544,"118.130751,24.485440"
612407,118.103809,24.503695,"118.103809,24.503695"
612419,118.007546,24.598598,"118.007546,24.598598"
647743,118.1243,24.483731,"118.124300,24.483731"
567615,118.151677,24.512395,"118.151677,24.512395"
700082,117.984517,24.531554,"117.984517,24.531554"
700084,118.086593,24.498061,"118.086593,24.498061"
700086,118.051792,24.565803,"118.051792,24.565803"
700087,118.059761,24.574952,"118.059761,24.574952"
700088,118.11657,24.475922,"118.116570,24.475922"
700862,118.130751,24.48544,"118.130751,24.485440"
700863,118.143014,24.481641,"118.143014,24.481641"
700864,118.143014,24.481641,"118.143014,24.481641"
700865,118.143014,24.481641,"118.143014,24.481641"
700868,118.116063,24.471674,"118.116063,24.471674"
700869,118.116289,24.471444,"118.116289,24.471444"
700870,118.085786,24.44587,"118.085786,24.445870"
700871,118.119911,24.495454,"118.119911,24.495454"
700872,118.119911,24.495454,"118.119911,24.495454"
700873,118.098381,24.463801,"118.098381,24.463801"
700874,118.114991,24.475571,"118.114991,24.475571"
700875,118.098618,24.461626,"118.098618,24.461626"
700876,118.039439,24.497422,"118.039439,24.497422"
700877,118.039439,24.497422,"118.039439,24.497422"
700878,118.039439,24.497422,"118.039439,24.497422"
700879,118.039439,24.497422,"118.039439,24.497422"
700880,118.039439,24.497422,"118.039439,24.497422"
700881,118.103757,24.584482,"118.103757,24.584482"
700882,118.103757,24.584482,"118.103757,24.584482"
700883,118.111284,24.688812,"118.111284,24.688812"
700884,118.147665,24.706072,"118.147665,24.706072"
700885,118.147665,24.706072,"118.147665,24.706072"
700889,118.088899,24.45085,"118.088899,24.450850"
700891,118.088899,24.45085,"118.088899,24.450850"
700892,118.088899,24.45085,"118.088899,24.450850"
700897,118.088899,24.45085,"118.088899,24.450850"
700898,118.121872,24.435848,"118.121872,24.435848"
700899,118.121872,24.435848,"118.121872,24.435848"
700900,118.072418,24.444301,"118.072418,24.444301"
700901,118.072418,24.444301,"118.072418,24.444301"
700904,118.13145,24.475568,"118.131450,24.475568"
700905,118.13145,24.475568,"118.131450,24.475568"
700906,118.176124,24.474295,"118.176124,24.474295"
700907,118.176124,24.474295,"118.176124,24.474295"
700908,118.084902,24.460519,"118.084902,24.460519"
700909,118.084902,24.460519,"118.084902,24.460519"
700910,118.089044,24.442829,"118.089044,24.442829"
700911,118.089223,24.441241,"118.089223,24.441241"
700912,118.08426,24.455598,"118.084260,24.455598"
700913,118.08426,24.455598,"118.084260,24.455598"
700914,118.047711,24.56082,"118.047711,24.560820"
700915,118.047711,24.56082,"118.047711,24.560820"
700916,118.079323,24.453517,"118.079323,24.453517"
700917,118.079323,24.453517,"118.079323,24.453517"
700918,118.081864,24.450523,"118.081864,24.450523"
700919,118.081554,24.450117,"118.081554,24.450117"
700921,118.0814,24.45019,"118.081400,24.450190"
700924,118.080935,24.449766,"118.080935,24.449766"
700927,117.983786,24.461062,"117.983786,24.461062"
700928,118.039736,24.454813,"118.039736,24.454813"
700929,118.033767,24.4621,"118.033767,24.462100"
700930,117.977286,24.461054,"117.977286,24.461054"
700931,117.983786,24.461062,"117.983786,24.461062"
700932,118.039736,24.454813,"118.039736,24.454813"
700933,118.012824,24.522949,"118.012824,24.522949"
700934,117.99884,24.52428,"117.998840,24.524280"
700935,117.984517,24.531554,"117.984517,24.531554"
700937,117.99884,24.52428,"117.998840,24.524280"
700938,117.984517,24.531554,"117.984517,24.531554"
700939,118.012824,24.522949,"118.012824,24.522949"
700941,118.047951,24.491019,"118.047951,24.491019"
700942,118.025842,24.483721,"118.025842,24.483721"
703959,118.157868,24.488203,"118.157868,24.488203"
715957,118.121101,24.484532,"118.121101,24.484532"
720239,118.104527,24.584472,"118.104527,24.584472"
700943,118.025842,24.483721,"118.025842,24.483721"
700944,118.047951,24.491019,"118.047951,24.491019"
700945,118.082069,24.487159,"118.082069,24.487159"
700946,118.150087,24.511449,"118.150087,24.511449"
700947,118.150087,24.511449,"118.150087,24.511449"
700948,118.150087,24.511449,"118.150087,24.511449"
700949,118.150087,24.511449,"118.150087,24.511449"
700950,118.150087,24.511449,"118.150087,24.511449"
700951,118.10315,24.523909,"118.103150,24.523909"
700952,118.10315,24.523909,"118.103150,24.523909"
700953,118.117582,24.504586,"118.117582,24.504586"
700954,118.117582,24.504586,"118.117582,24.504586"
700956,118.011135,24.605499,"118.011135,24.605499"
700965,118.077675,24.652767,"118.077675,24.652767"
700967,117.997091,24.603403,"117.997091,24.603403"
700971,118.011135,24.605499,"118.011135,24.605499"
700972,118.077675,24.652767,"118.077675,24.652767"
700973,117.997091,24.603403,"117.997091,24.603403"
700976,118.034762,24.628128,"118.034762,24.628128"
700977,118.034762,24.628128,"118.034762,24.628128"
700978,118.102121,24.573598,"118.102121,24.573598"
700979,118.102121,24.573598,"118.102121,24.573598"
700980,118.10676,24.58554,"118.106760,24.585540"
700981,118.10676,24.58554,"118.106760,24.585540"
700982,118.10676,24.58554,"118.106760,24.585540"
700983,118.030986,24.564221,"118.030986,24.564221"
700984,118.030986,24.564221,"118.030986,24.564221"
700985,118.059761,24.574952,"118.059761,24.574952"
700988,118.051792,24.565803,"118.051792,24.565803"
700989,118.051792,24.565803,"118.051792,24.565803"
700990,118.059761,24.574952,"118.059761,24.574952"
700991,118.093064,24.452639,"118.093064,24.452639"
700992,118.11456,24.530153,"118.114560,24.530153"
700993,118.11456,24.530153,"118.114560,24.530153"
700994,118.11456,24.530153,"118.114560,24.530153"
700995,118.083815,24.462115,"118.083815,24.462115"
700996,118.175033,24.47234,"118.175033,24.472340"
700997,118.08764,24.45219,"118.087640,24.452190"
700998,118.08764,24.45219,"118.087640,24.452190"
700999,118.09895,24.488842,"118.098950,24.488842"
701000,118.09895,24.488842,"118.098950,24.488842"
701001,118.08299,24.458195,"118.082990,24.458195"
701002,118.147835,24.718591,"118.147835,24.718591"
701003,118.147835,24.718591,"118.147835,24.718591"
701004,118.147835,24.718591,"118.147835,24.718591"
701006,118.199075,24.712813,"118.199075,24.712813"
701007,118.199075,24.712813,"118.199075,24.712813"
701009,118.064176,24.746387,"118.064176,24.746387"
701010,118.141972,24.767303,"118.141972,24.767303"
701011,118.141972,24.767303,"118.141972,24.767303"
701013,118.23333,24.75456,"118.233330,24.754560"
701015,118.1978,24.793266,"118.197800,24.793266"
701017,118.23333,24.75456,"118.233330,24.754560"
701018,118.192139,24.786761,"118.192139,24.786761"
701019,118.203331,24.753397,"118.203331,24.753397"
701022,118.192139,24.786761,"118.192139,24.786761"
701026,118.163896,24.74293,"118.163896,24.742930"
701027,118.203331,24.753397,"118.203331,24.753397"
765100,118.108818,24.598002,"118.108818,24.598002"
467229,118.170879,24.493747,"118.170879,24.493747"
545868,118.055321,24.561842,"118.055321,24.561842"
701029,118.179512,24.749794,"118.179512,24.749794"
701032,118.179512,24.749794,"118.179512,24.749794"
